Дата,ПодрКод,НомКод,Кіл_сть,СумаПродажу,ЦінаПродажу
21.05.2023 0:00,34,2 296,1,"23,7","23,7"
04.08.2023 0:00,34,31 301,0,0,0
29.05.2023 0:00,34,2 862,0,0,0
24.07.2023 0:00,34,59 931,0,0,0
23.10.2023 0:00,34,3 357,1,21,21
10.05.2023 0:00,34,61 157,0,0,0
10.04.2023 0:00,34,2 296,0,0,0
02.08.2023 0:00,34,25 914,0,0,0
28.06.2023 0:00,34,59 565,3,"185,4","61,8"
03.10.2023 0:00,34,25 602,4,"188,8","47,2"
28.10.2023 0:00,34,25 764,1,"56,9","56,9"
11.09.2023 0:00,34,61 615,0,0,0
04.06.2023 0:00,34,25 590,0,0,0
22.05.2023 0:00,34,25 931,1,"30,5","30,5"
18.06.2023 0:00,34,48 845,0,0,0
11.04.2023 0:00,34,61 243,4,"107,6","26,9"
18.06.2023 0:00,34,67 948,1,"45,99","45,99"
04.09.2023 0:00,34,25 617,0,0,0
15.04.2023 0:00,34,25 684,0,0,0
01.08.2023 0:00,34,25 801,0,0,0
22.05.2023 0:00,34,25 902,1,"47,4","47,4"
29.04.2023 0:00,34,67 521,0,0,0
19.05.2023 0:00,34,25 762,1,"80,9","80,9"
08.05.2023 0:00,34,2 265,0,0,0
31.08.2023 0:00,34,31 743,0,0,0
01.05.2023 0:00,34,25 925,3,"97,8","32,6"
13.10.2023 0:00,34,107 752,0,0,0
14.06.2023 0:00,34,2 266,1,"64,8","64,8"
08.04.2023 0:00,34,70 117,3,75,25
13.07.2023 0:00,34,32 615,0,0,0
23.07.2023 0:00,34,37 383,3,"167,7","55,9"
10.06.2023 0:00,34,25 901,7,"205,1","29,3"
06.05.2023 0:00,34,31 321,0,0,0
03.04.2023 0:00,34,32 282,0,0,0
11.08.2023 0:00,34,69 089,0,0,0
11.04.2023 0:00,34,25 931,8,"228,8","28,6"
24.06.2023 0:00,34,25 933,4,126,"31,5"
10.06.2023 0:00,34,3 378,1,"26,5","26,5"
21.04.2023 0:00,34,31 300,1,"27,99","27,99"
13.09.2023 0:00,34,25 936,1,"34,9","34,9"
13.05.2023 0:00,34,47 369,0,0,0
22.05.2023 0:00,34,61 243,0,0,0
23.09.2023 0:00,34,67 524,1,"45,5","45,5"
04.07.2023 0:00,34,25 764,0,0,0
16.04.2023 0:00,34,25 936,0,0,0
11.04.2023 0:00,34,3 357,0,0,0
21.06.2023 0:00,34,25 801,1,"19,4","19,4"
02.05.2023 0:00,34,25 910,0,0,0
22.06.2023 0:00,34,25 687,0,0,0
10.06.2023 0:00,34,107 752,1,"29,9","29,9"
13.06.2023 0:00,34,31 743,0,0,0
29.04.2023 0:00,34,97 755,0,0,0
14.09.2023 0:00,34,67 945,4,"259,96","64,99"
07.09.2023 0:00,34,37 270,1,"22,9","22,9"
07.09.2023 0:00,34,25 882,1,"29,1","29,1"
12.10.2023 0:00,34,47 369,0,0,0
08.05.2023 0:00,34,31 745,0,0,0
02.10.2023 0:00,34,31 215,2,"56,6","28,3"
16.06.2023 0:00,34,31 321,0,0,0
18.10.2023 0:00,34,25 882,0,0,0
29.09.2023 0:00,34,25 910,0,0,0
13.05.2023 0:00,34,52 641,0,0,0
20.06.2023 0:00,34,101 209,1,65,65
20.09.2023 0:00,34,25 642,4,"170,8","42,7"
31.07.2023 0:00,34,34 674,0,0,0
04.05.2023 0:00,34,25 617,0,0,0
20.07.2023 0:00,34,48 868,0,0,0
05.08.2023 0:00,34,61 615,0,0,0
05.09.2023 0:00,34,107 752,0,0,0
09.04.2023 0:00,34,51 672,0,0,0
05.04.2023 0:00,34,53 487,1,"43,22","43,22"
13.04.2023 0:00,34,61 278,0,0,0
10.05.2023 0:00,34,52 641,0,0,0
04.08.2023 0:00,34,25 801,1,23,23
15.07.2023 0:00,34,31 215,0,0,0
05.10.2023 0:00,34,31 215,0,0,0
03.08.2023 0:00,34,61 166,0,0,0
03.04.2023 0:00,34,25 914,0,0,0
10.05.2023 0:00,34,98 529,0,0,0
14.05.2023 0:00,34,68 046,1,"101,4","101,4"
15.10.2023 0:00,34,37 270,1,"26,2","26,2"
28.04.2023 0:00,34,25 913,0,0,0
07.09.2023 0:00,34,67 948,3,"119,97","39,99"
25.04.2023 0:00,34,25 896,0,0,0
29.08.2023 0:00,34,97 785,0,0,0
05.09.2023 0:00,34,25 606,0,0,0
17.05.2023 0:00,34,68 046,0,0,0
14.05.2023 0:00,34,47 368,0,0,0
28.04.2023 0:00,34,44 425,2,"32,36","16,18"
09.06.2023 0:00,34,52 991,0,0,0
21.08.2023 0:00,34,25 591,0,0,0
20.05.2023 0:00,34,52 992,4,"124,6","31,15"
18.06.2023 0:00,34,32 347,0,0,0
20.07.2023 0:00,34,25 896,0,0,0
07.05.2023 0:00,34,2 265,0,0,0
15.10.2023 0:00,34,31 299,0,0,0
09.09.2023 0:00,34,37 376,1,"29,9","29,9"
24.07.2023 0:00,34,25 901,0,0,0
02.04.2023 0:00,34,44 422,2,"62,2","31,1"
22.04.2023 0:00,34,61 250,2,"47,8","23,9"
02.04.2023 0:00,34,68 132,1,"24,6","24,6"
08.07.2023 0:00,34,61 279,0,0,0
02.07.2023 0:00,34,61 166,0,0,0
08.10.2023 0:00,34,61 250,2,"45,8","22,9"
31.05.2023 0:00,34,25 896,0,0,0
01.09.2023 0:00,34,25 899,0,0,0
30.06.2023 0:00,34,25 801,1,"19,4","19,4"
04.04.2023 0:00,34,25 894,4,124,31
05.07.2023 0:00,34,25 936,0,0,0
21.06.2023 0:00,34,97 785,0,0,0
09.07.2023 0:00,34,97 134,0,0,0
04.07.2023 0:00,34,68 045,0,0,0
27.07.2023 0:00,34,61 159,0,0,0
10.10.2023 0:00,34,29 594,4,"106,8","26,7"
07.09.2023 0:00,34,27 289,3,"244,8","81,6"
08.05.2023 0:00,34,2 266,0,0,0
20.06.2023 0:00,34,69 087,0,0,0
09.09.2023 0:00,34,25 936,0,0,0
08.07.2023 0:00,34,25 931,4,"125,6","31,4"
21.10.2023 0:00,34,27 286,1,"96,3","96,3"
24.10.2023 0:00,34,32 354,0,0,0
25.09.2023 0:00,34,66 305,0,0,0
17.09.2023 0:00,34,25 914,0,0,0
16.04.2023 0:00,34,61 256,2,"101,2","50,6"
17.05.2023 0:00,34,47 368,0,0,0
20.04.2023 0:00,34,61 243,0,0,0
17.06.2023 0:00,34,31 745,0,0,0
09.10.2023 0:00,34,2 173,0,0,0
03.07.2023 0:00,34,48 861,0,0,0
29.08.2023 0:00,34,101 209,6,"341,4","56,9"
19.06.2023 0:00,34,37 270,0,0,0
23.04.2023 0:00,34,25 607,1,"32,7","32,7"
03.07.2023 0:00,34,25 801,0,0,0
07.06.2023 0:00,34,25 922,0,0,0
28.07.2023 0:00,34,97 795,1,36,36
03.10.2023 0:00,34,25 617,0,0,0
09.08.2023 0:00,34,2 171,0,0,0
17.08.2023 0:00,34,2 593,2,105,"52,5"
17.08.2023 0:00,34,25 930,9,"566,1","62,9"
17.04.2023 0:00,34,29 099,4,84,21
11.06.2023 0:00,34,25 899,0,0,0
10.04.2023 0:00,34,32 355,0,0,0
23.08.2023 0:00,34,33 224,0,0,0
26.10.2023 0:00,34,25 606,0,0,0
24.10.2023 0:00,34,27 286,0,0,0
10.10.2023 0:00,34,31 320,2,"62,8","31,4"
14.05.2023 0:00,34,25 725,2,"47,2","23,6"
22.06.2023 0:00,34,33 221,0,0,0
28.05.2023 0:00,34,67 811,2,"42,6","21,3"
02.08.2023 0:00,34,31 320,0,0,0
12.04.2023 0:00,34,48 861,0,0,0
13.05.2023 0:00,34,600,3,"79,8","26,6"
03.04.2023 0:00,34,68 132,4,"98,4","24,6"
21.08.2023 0:00,34,3 378,0,0,0
13.06.2023 0:00,34,52 960,0,0,0
23.04.2023 0:00,34,25 877,0,0,0
08.06.2023 0:00,34,25 928,3,"78,6","26,2"
14.05.2023 0:00,34,29 594,5,136,"27,2"
05.09.2023 0:00,34,27 289,0,0,0
28.08.2023 0:00,34,25 926,0,0,0
16.04.2023 0:00,34,25 851,0,0,0
29.09.2023 0:00,34,25 901,1,"29,3","29,3"
25.05.2023 0:00,34,25 922,2,"157,6","78,8"
11.06.2023 0:00,34,68 132,0,0,0
18.04.2023 0:00,34,67 945,1,"78,2","78,2"
12.05.2023 0:00,34,61 116,0,0,0
10.07.2023 0:00,34,61 250,7,"183,4","26,2"
14.10.2023 0:00,34,61 615,0,0,0
12.10.2023 0:00,34,25 933,0,0,0
13.07.2023 0:00,34,31 368,0,0,0
15.06.2023 0:00,34,25 912,0,0,0
08.09.2023 0:00,34,95 548,1,"53,8","53,8"
21.07.2023 0:00,34,61 250,2,"52,4","26,2"
02.04.2023 0:00,34,25 913,0,0,0
01.08.2023 0:00,34,67 245,0,0,0
10.06.2023 0:00,34,67 521,0,0,0
26.04.2023 0:00,34,25 759,0,0,0
02.07.2023 0:00,34,25 897,0,0,0
10.10.2023 0:00,34,47 368,1,"27,4","27,4"
01.08.2023 0:00,34,29 594,1,"27,2","27,2"
29.07.2023 0:00,34,31 320,0,0,0
21.08.2023 0:00,34,31 743,0,0,0
20.07.2023 0:00,34,25 901,0,0,0
18.07.2023 0:00,34,25 883,0,0,0
25.10.2023 0:00,34,25 589,1,"59,5","59,5"
25.04.2023 0:00,34,107 753,1,"56,2","56,2"
08.08.2023 0:00,34,25 606,0,0,0
09.09.2023 0:00,34,61 256,0,0,0
28.10.2023 0:00,34,69 089,0,0,0
19.09.2023 0:00,34,59 565,4,"211,6","52,9"
29.04.2023 0:00,34,61 279,1,"25,5","25,5"
12.08.2023 0:00,34,52 425,1,26,26
13.04.2023 0:00,34,32 355,0,0,0
20.09.2023 0:00,34,97 134,0,0,0
31.05.2023 0:00,34,25 642,2,"82,8","41,4"
15.09.2023 0:00,34,52 959,2,"65,4","32,7"
10.06.2023 0:00,34,52 991,1,"32,7","32,7"
28.10.2023 0:00,34,50 588,0,0,0
13.07.2023 0:00,34,61 277,0,0,0
17.06.2023 0:00,34,25 602,0,0,0
03.04.2023 0:00,34,25 684,0,0,0
02.10.2023 0:00,34,66 473,1,"39,3","39,3"
22.10.2023 0:00,34,29 594,4,"108,8","27,2"
10.09.2023 0:00,34,61 162,0,0,0
08.10.2023 0:00,34,25 883,6,"149,4","24,9"
21.10.2023 0:00,34,48 862,0,0,0
25.06.2023 0:00,34,25 915,0,0,0
10.09.2023 0:00,34,25 617,0,0,0
22.09.2023 0:00,34,25 933,0,0,0
06.09.2023 0:00,34,70 117,0,0,0
17.10.2023 0:00,34,32 347,0,0,0
22.05.2023 0:00,34,52 641,0,0,0
06.05.2023 0:00,34,31 370,0,0,0
22.07.2023 0:00,34,25 605,0,0,0
10.06.2023 0:00,34,67 811,1,"21,3","21,3"
11.04.2023 0:00,34,25 882,1,"27,2","27,2"
12.07.2023 0:00,34,98 318,1,"35,25","35,25"
04.10.2023 0:00,34,67 948,0,0,0
01.05.2023 0:00,34,25 894,1,31,31
01.06.2023 0:00,34,51 672,0,0,0
08.08.2023 0:00,34,25 926,0,0,0
11.09.2023 0:00,34,67 245,1,67,67
29.05.2023 0:00,34,25 878,1,"27,2","27,2"
13.08.2023 0:00,34,61 258,1,"34,9","34,9"
27.09.2023 0:00,34,25 925,0,0,0
02.06.2023 0:00,34,95 548,1,"51,7","51,7"
04.10.2023 0:00,34,27 289,0,0,0
07.10.2023 0:00,34,48 862,0,0,0
10.06.2023 0:00,34,68 131,0,0,0
30.05.2023 0:00,34,25 877,1,"28,6","28,6"
27.09.2023 0:00,34,33 221,1,"27,5","27,5"
11.05.2023 0:00,34,25 879,7,"190,4","27,2"
09.07.2023 0:00,34,25 879,1,"27,2","27,2"
07.09.2023 0:00,34,25 931,5,157,"31,4"
25.06.2023 0:00,34,97 786,0,0,0
14.07.2023 0:00,34,67 245,0,0,0
07.06.2023 0:00,34,67 524,1,"45,5","45,5"
19.10.2023 0:00,34,61 179,0,0,0
09.06.2023 0:00,34,47 372,1,"69,7","69,7"
07.09.2023 0:00,34,61 243,0,0,0
26.06.2023 0:00,34,25 880,0,0,0
07.08.2023 0:00,34,25 928,1,"26,2","26,2"
21.10.2023 0:00,34,25 617,0,0,0
14.09.2023 0:00,34,61 618,0,0,0
03.06.2023 0:00,34,32 347,0,0,0
17.10.2023 0:00,34,32 356,0,0,0
11.06.2023 0:00,34,98 529,0,0,0
20.10.2023 0:00,34,98 318,0,0,0
22.10.2023 0:00,34,61 126,3,"186,3","62,1"
08.05.2023 0:00,34,32 355,16,"255,84","15,99"
25.04.2023 0:00,34,98 466,4,"74,4","18,6"
03.05.2023 0:00,34,31 369,0,0,0
23.08.2023 0:00,34,25 897,0,0,0
22.07.2023 0:00,34,61 277,1,"48,9","48,9"
23.09.2023 0:00,34,66 473,0,0,0
15.08.2023 0:00,34,3 357,7,"138,13","19,7328571428571"
25.09.2023 0:00,34,3 357,1,21,21
22.05.2023 0:00,34,25 882,0,0,0
08.10.2023 0:00,34,61 157,1,"81,9","81,9"
16.09.2023 0:00,34,2 173,2,"111,98","55,99"
28.07.2023 0:00,34,2 501,0,0,0
21.07.2023 0:00,34,27 289,0,0,0
18.09.2023 0:00,34,61 161,0,0,0
13.05.2023 0:00,34,67 233,0,0,0
27.10.2023 0:00,34,2 173,0,0,0
25.05.2023 0:00,34,52 425,0,0,0
07.10.2023 0:00,34,25 901,2,"58,6","29,3"
25.07.2023 0:00,34,25 933,0,0,0
09.06.2023 0:00,34,48 868,1,"43,99","43,99"
17.08.2023 0:00,34,61 117,0,0,0
29.07.2023 0:00,34,25 767,6,"319,2","53,2"
28.06.2023 0:00,34,37 376,0,0,0
01.07.2023 0:00,34,29 099,5,105,21
20.06.2023 0:00,34,44 422,1,"32,7","32,7"
15.08.2023 0:00,34,61 278,0,0,0
01.07.2023 0:00,34,95 548,0,0,0
21.04.2023 0:00,34,25 931,8,"213,8","26,725"
26.08.2023 0:00,34,2 266,2,110,55
09.04.2023 0:00,34,25 879,3,"10,1","3,3666666666666"
21.10.2023 0:00,34,69 088,0,0,0
06.05.2023 0:00,34,25 759,0,0,0
01.05.2023 0:00,34,25 877,0,0,0
07.09.2023 0:00,34,68 132,3,"76,5","25,5"
03.05.2023 0:00,34,61 250,1,"25,4","25,4"
07.06.2023 0:00,34,67 520,0,0,0
05.05.2023 0:00,34,67 245,4,260,65
11.04.2023 0:00,34,61 157,0,0,0
30.09.2023 0:00,34,61 250,7,"183,4","26,2"
25.04.2023 0:00,34,31 368,0,0,0
07.04.2023 0:00,34,32 282,0,0,0
16.04.2023 0:00,34,97 755,0,0,0
07.09.2023 0:00,34,97 785,0,0,0
10.09.2023 0:00,34,25 902,4,"170,8","42,7"
02.08.2023 0:00,34,34 689,0,0,0
11.10.2023 0:00,34,53 487,1,"55,1","55,1"
23.07.2023 0:00,34,107 753,0,0,0
21.09.2023 0:00,34,29 099,2,42,21
19.08.2023 0:00,34,2 501,0,0,0
30.09.2023 0:00,34,107 753,1,"52,9","52,9"
05.05.2023 0:00,34,25 725,1,"23,6","23,6"
29.09.2023 0:00,34,53 511,3,"83,97","27,99"
13.05.2023 0:00,34,48 862,0,0,0
02.06.2023 0:00,34,25 923,0,0,0
07.04.2023 0:00,34,25 915,0,0,0
05.10.2023 0:00,34,33 222,5,"281,5","56,3"
23.07.2023 0:00,34,26 083,0,0,0
03.10.2023 0:00,34,61 277,0,0,0
02.09.2023 0:00,34,64 116,1,"49,9","49,9"
05.07.2023 0:00,34,31 215,0,0,0
13.10.2023 0:00,34,31 301,0,0,0
08.10.2023 0:00,34,25 882,0,0,0
03.08.2023 0:00,34,48 862,0,0,0
01.04.2023 0:00,34,27 289,0,0,0
26.04.2023 0:00,34,61 279,0,0,0
26.07.2023 0:00,34,25 602,1,"42,5","42,5"
03.08.2023 0:00,34,25 617,0,0,0
09.05.2023 0:00,34,68 146,0,0,0
06.06.2023 0:00,34,52 990,0,0,0
07.10.2023 0:00,34,25 882,0,0,0
15.05.2023 0:00,34,31 743,0,0,0
05.06.2023 0:00,34,25 591,0,0,0
23.05.2023 0:00,34,25 687,2,"60,4","30,2"
08.07.2023 0:00,34,25 854,0,0,0
08.04.2023 0:00,34,25 880,2,"57,2","28,6"
09.05.2023 0:00,34,107 160,1,"53,1","53,1"
13.07.2023 0:00,34,98 466,4,"74,4","18,6"
04.06.2023 0:00,34,67 233,1,"64,8","64,8"
18.08.2023 0:00,34,2 501,0,0,0
03.06.2023 0:00,34,31 743,0,0,0
05.05.2023 0:00,34,48 860,0,0,0
22.05.2023 0:00,34,67 811,0,0,0
23.05.2023 0:00,34,600,0,0,0
07.04.2023 0:00,34,61 126,2,103,"51,5"
06.07.2023 0:00,34,25 878,4,"108,8","27,2"
08.09.2023 0:00,34,68 132,2,51,"25,5"
26.08.2023 0:00,34,61 162,0,0,0
26.10.2023 0:00,34,25 926,0,0,0
18.10.2023 0:00,34,48 845,0,0,0
31.08.2023 0:00,34,25 620,0,0,0
15.04.2023 0:00,34,25 635,0,0,0
08.07.2023 0:00,34,25 906,0,0,0
24.04.2023 0:00,34,44 424,0,0,0
09.09.2023 0:00,34,29 813,0,0,0
19.10.2023 0:00,34,25 725,0,0,0
14.09.2023 0:00,34,61 162,0,0,0
06.06.2023 0:00,34,67 245,0,0,0
19.09.2023 0:00,34,97 135,0,0,0
17.08.2023 0:00,34,25 913,1,"35,3","35,3"
03.04.2023 0:00,34,27 893,0,0,0
05.07.2023 0:00,34,25 933,0,0,0
21.08.2023 0:00,34,44 424,2,"93,4","46,7"
02.07.2023 0:00,34,48 862,10,327,"32,7"
27.05.2023 0:00,34,31 368,0,0,0
30.07.2023 0:00,34,32 347,0,0,0
29.09.2023 0:00,34,98 318,1,36,36
20.07.2023 0:00,34,48 862,0,0,0
31.08.2023 0:00,34,25 687,4,"120,8","30,2"
01.10.2023 0:00,34,31 320,0,0,0
20.10.2023 0:00,34,61 278,0,0,0
08.07.2023 0:00,34,3 357,3,63,21
13.06.2023 0:00,34,61 256,1,"47,9","47,9"
20.08.2023 0:00,34,25 925,0,0,0
04.05.2023 0:00,34,61 277,1,"48,9","48,9"
28.07.2023 0:00,34,70 117,1,"23,9","23,9"
28.09.2023 0:00,34,53 511,2,"55,8","27,9"
04.06.2023 0:00,34,107 753,0,0,0
06.07.2023 0:00,34,66 473,0,0,0
25.10.2023 0:00,34,47 372,0,0,0
09.09.2023 0:00,34,59 565,0,0,0
29.08.2023 0:00,34,68 132,8,204,"25,5"
01.04.2023 0:00,34,97 785,3,234,78
09.10.2023 0:00,34,29 594,1,"27,2","27,2"
19.10.2023 0:00,34,27 285,0,0,0
15.04.2023 0:00,34,32 282,3,"70,5","23,5"
20.06.2023 0:00,34,25 913,0,0,0
14.05.2023 0:00,34,67 245,0,0,0
22.04.2023 0:00,34,107 753,0,0,0
01.07.2023 0:00,34,61 166,0,0,0
04.09.2023 0:00,34,61 162,0,0,0
18.08.2023 0:00,34,31 300,10,"259,9","25,99"
26.07.2023 0:00,34,25 925,6,"214,8","35,8"
03.05.2023 0:00,34,31 368,0,0,0
17.09.2023 0:00,34,25 879,2,"56,6","28,3"
21.04.2023 0:00,34,31 369,0,0,0
14.04.2023 0:00,34,25 897,1,"41,99","41,99"
02.09.2023 0:00,34,25 899,0,0,0
01.04.2023 0:00,34,68 132,7,"172,2","24,6"
25.05.2023 0:00,34,2 862,0,0,0
09.10.2023 0:00,34,61 250,3,"68,7","22,9"
28.08.2023 0:00,34,61 117,0,0,0
23.06.2023 0:00,34,44 423,0,0,0
08.07.2023 0:00,34,107 160,0,0,0
10.10.2023 0:00,34,25 725,0,0,0
04.08.2023 0:00,34,69 088,0,0,0
27.09.2023 0:00,34,25 901,1,"29,3","29,3"
22.06.2023 0:00,34,95 548,1,"53,8","53,8"
22.09.2023 0:00,34,31 215,0,0,0
30.04.2023 0:00,34,96 841,7,"225,4","32,2"
06.09.2023 0:00,34,3 357,13,273,21
16.07.2023 0:00,34,61 277,0,0,0
04.09.2023 0:00,34,25 602,0,0,0
18.06.2023 0:00,34,52 615,2,69,"34,5"
29.10.2023 0:00,34,25 767,4,"212,8","53,2"
21.06.2023 0:00,34,52 640,1,"39,3","39,3"
23.08.2023 0:00,34,3 378,0,0,0
21.04.2023 0:00,34,61 243,4,"107,6","26,9"
25.04.2023 0:00,34,61 277,0,0,0
27.05.2023 0:00,34,25 591,0,0,0
12.07.2023 0:00,34,67 233,1,"60,15","60,15"
27.05.2023 0:00,34,2 861,0,0,0
12.09.2023 0:00,34,25 915,0,0,0
22.06.2023 0:00,34,61 256,1,"47,9","47,9"
13.09.2023 0:00,34,62 788,0,0,0
23.07.2023 0:00,34,47 368,0,0,0
18.08.2023 0:00,34,25 642,8,"341,6","42,7"
29.06.2023 0:00,34,61 157,0,0,0
25.10.2023 0:00,34,32 354,0,0,0
30.05.2023 0:00,34,25 602,0,0,0
09.06.2023 0:00,34,44 422,1,"31,1","31,1"
29.06.2023 0:00,34,52 641,2,"113,4","56,7"
31.05.2023 0:00,34,25 854,0,0,0
30.07.2023 0:00,34,29 813,0,0,0
17.09.2023 0:00,34,26 083,1,"39,9","39,9"
15.04.2023 0:00,34,25 915,0,0,0
17.09.2023 0:00,34,25 928,5,131,"26,2"
01.08.2023 0:00,34,25 764,3,"189,69","63,23"
22.04.2023 0:00,34,68 620,0,0,0
26.06.2023 0:00,34,2 862,0,0,0
22.05.2023 0:00,34,68 131,0,0,0
10.10.2023 0:00,34,25 801,0,0,0
25.05.2023 0:00,34,31 370,0,0,0
19.10.2023 0:00,34,97 134,0,0,0
11.09.2023 0:00,34,31 299,0,0,0
02.07.2023 0:00,34,31 745,0,0,0
04.05.2023 0:00,34,25 915,0,0,0
11.09.2023 0:00,34,52 425,2,"60,4","30,2"
19.10.2023 0:00,34,68 132,3,"76,5","25,5"
02.04.2023 0:00,34,31 373,0,0,0
06.07.2023 0:00,34,34 689,0,0,0
26.05.2023 0:00,34,25 933,1,"28,6","28,6"
15.05.2023 0:00,34,61 278,0,0,0
12.07.2023 0:00,34,44 424,1,44,44
23.04.2023 0:00,34,31 321,4,"99,96","24,99"
14.06.2023 0:00,34,32 615,0,0,0
03.05.2023 0:00,34,97 785,0,0,0
14.04.2023 0:00,34,47 369,0,0,0
28.05.2023 0:00,34,17 353,1,"40,7","40,7"
14.04.2023 0:00,34,44 423,1,"31,1","31,1"
24.04.2023 0:00,34,98 318,0,0,0
15.07.2023 0:00,34,67 524,1,"45,5","45,5"
19.10.2023 0:00,34,69 087,0,0,0
02.08.2023 0:00,34,31 743,0,0,0
26.04.2023 0:00,34,52 990,1,"32,7","32,7"
27.05.2023 0:00,34,31 301,0,0,0
19.05.2023 0:00,34,25 880,2,"57,2","28,6"
27.09.2023 0:00,34,32 356,5,"199,95","39,99"
27.06.2023 0:00,34,25 922,1,"68,5","68,5"
17.07.2023 0:00,34,67 948,2,"109,2","54,6"
14.04.2023 0:00,34,97 135,0,0,0
17.07.2023 0:00,34,97 786,0,0,0
25.04.2023 0:00,34,2 861,0,0,0
08.05.2023 0:00,34,25 762,0,0,0
18.08.2023 0:00,34,61 243,0,0,0
23.06.2023 0:00,34,25 617,0,0,0
07.08.2023 0:00,34,61 618,1,25,25
15.05.2023 0:00,34,25 883,0,0,0
09.06.2023 0:00,34,25 928,0,0,0
18.06.2023 0:00,34,68 146,1,"76,99","76,99"
06.09.2023 0:00,34,37 383,9,"503,1","55,9"
12.09.2023 0:00,34,64 116,0,0,0
01.06.2023 0:00,34,52 992,0,0,0
11.09.2023 0:00,34,25 801,0,0,0
05.04.2023 0:00,34,32 348,0,0,0
02.04.2023 0:00,34,101 209,4,"235,32","58,83"
30.08.2023 0:00,34,101 209,8,"451,96","56,495"
18.05.2023 0:00,34,32 282,2,"42,6","21,3"
12.10.2023 0:00,34,27 286,0,0,0
25.07.2023 0:00,34,25 617,0,0,0
29.04.2023 0:00,34,2 501,0,0,0
20.04.2023 0:00,34,97 755,1,"34,4","34,4"
24.10.2023 0:00,34,47 372,0,0,0
04.05.2023 0:00,34,25 910,2,"77,5","38,75"
03.05.2023 0:00,34,25 590,0,0,0
26.09.2023 0:00,34,61 250,6,"157,2","26,2"
01.05.2023 0:00,34,32 356,1,"41,2","41,2"
01.09.2023 0:00,34,47 369,0,0,0
09.10.2023 0:00,34,107 753,2,"123,6","61,8"
07.10.2023 0:00,34,48 868,0,0,0
15.05.2023 0:00,34,34 689,0,0,0
12.08.2023 0:00,34,25 936,0,0,0
26.10.2023 0:00,34,25 767,7,"372,4","53,2"
26.09.2023 0:00,34,97 134,1,"37,6","37,6"
27.04.2023 0:00,34,25 759,0,0,0
21.10.2023 0:00,34,47 369,0,0,0
08.08.2023 0:00,34,25 767,8,"396,91","49,61375"
30.04.2023 0:00,34,61 279,0,0,0
20.04.2023 0:00,34,67 521,0,0,0
09.09.2023 0:00,34,95 548,0,0,0
05.06.2023 0:00,34,2 266,0,0,0
27.08.2023 0:00,34,48 868,0,0,0
04.09.2023 0:00,34,2 266,0,0,0
21.05.2023 0:00,34,25 687,0,0,0
16.09.2023 0:00,34,64 116,0,0,0
23.06.2023 0:00,34,25 902,0,0,0
11.06.2023 0:00,34,97 785,0,0,0
18.06.2023 0:00,34,25 606,0,0,0
10.06.2023 0:00,34,61 117,0,0,0
22.07.2023 0:00,34,52 990,0,0,0
05.08.2023 0:00,34,61 243,0,0,0
12.07.2023 0:00,34,25 897,0,0,0
22.08.2023 0:00,34,69 089,0,0,0
09.04.2023 0:00,34,61 256,0,0,0
01.05.2023 0:00,34,44 425,1,"31,1","31,1"
12.09.2023 0:00,34,98 466,6,"111,6","18,6"
27.08.2023 0:00,34,52 991,1,"25,35","25,35"
30.10.2023 0:00,34,33 221,2,55,"27,5"
15.10.2023 0:00,34,97 795,1,36,36
08.05.2023 0:00,34,44 425,0,0,0
18.06.2023 0:00,34,27 289,0,0,0
30.07.2023 0:00,34,107 752,1,"28,9","28,9"
04.07.2023 0:00,34,25 851,1,"24,9","24,9"
19.07.2023 0:00,34,31 215,2,46,23
04.04.2023 0:00,34,61 166,0,0,0
26.04.2023 0:00,34,107 753,0,0,0
30.05.2023 0:00,34,2 593,2,"99,8","49,9"
30.05.2023 0:00,34,25 930,3,"176,12","58,7066666666666"
20.09.2023 0:00,34,25 801,0,0,0
01.10.2023 0:00,34,25 851,0,0,0
14.09.2023 0:00,34,25 933,0,0,0
09.10.2023 0:00,34,47 368,0,0,0
07.05.2023 0:00,34,47 372,0,0,0
16.07.2023 0:00,34,25 617,0,0,0
24.05.2023 0:00,34,25 906,2,"70,6","35,3"
20.09.2023 0:00,34,48 861,6,"147,12","24,52"
25.07.2023 0:00,34,53 605,0,0,0
09.06.2023 0:00,34,31 372,0,0,0
05.08.2023 0:00,34,25 924,4,"238,8","59,7"
19.06.2023 0:00,34,98 529,0,0,0
20.07.2023 0:00,34,98 318,0,0,0
23.09.2023 0:00,34,31 215,0,0,0
03.10.2023 0:00,34,66 473,2,"87,2","43,6"
27.04.2023 0:00,34,29 099,2,42,21
19.06.2023 0:00,34,37 383,0,0,0
10.04.2023 0:00,34,67 945,0,0,0
02.04.2023 0:00,34,69 087,0,0,0
08.09.2023 0:00,34,69 087,0,0,0
11.06.2023 0:00,34,25 741,0,0,0
27.04.2023 0:00,34,25 851,0,0,0
22.10.2023 0:00,34,61 615,0,0,0
21.07.2023 0:00,34,31 368,0,0,0
13.07.2023 0:00,34,61 250,3,"55,1","18,3666666666666"
22.10.2023 0:00,34,53 605,0,0,0
09.10.2023 0:00,34,61 179,0,0,0
15.04.2023 0:00,34,98 466,9,"165,2","18,3555555555555"
09.06.2023 0:00,34,69 087,0,0,0
21.07.2023 0:00,34,52 855,0,0,0
01.07.2023 0:00,34,37 376,4,136,34
