InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Номенклатура,Ost,QuantityChecks,Action
2023-10-04,61279,,,41,2,4,,27.10,10.00,,
2023-10-04,61277,,,41,2,4,,48.90,8.00,,
2023-10-04,97135,,,41,2,4,,37.60,7.00,,
2023-10-04,62788,,,41,2,4,,31.40,14.00,,
2023-10-04,37376,,,41,2,4,,34.00,25.00,,
2023-10-04,32347,,,41,2,4,,51.00,12.00,,
2023-10-04,31745,,,41,2,4,,43.30,8.00,,
2023-10-04,31321,3.00,94.20,41,2,4,31.40,31.40,19.00,,
2023-10-04,31301,,,41,2,4,,40.00,9.00,,
2023-10-04,31299,,,41,2,4,,40.00,18.00,,
2023-10-04,27289,,,41,2,4,,81.60,3.00,,
2023-10-04,27286,,,41,2,4,,96.30,4.00,,
2023-10-04,48861,,,41,2,4,,35.20,21.00,,
2023-10-04,48868,,,41,2,4,,52.30,14.00,,
2023-10-04,52960,,,41,2,4,,30.30,23.00,,
2023-10-04,53605,,,41,2,4,,43.30,14.00,,
2023-10-04,69087,,,41,2,4,,32.20,20.00,,
2023-10-04,70117,,,41,2,4,,27.50,13.00,,
2023-10-04,29099,1.00,21.00,41,2,4,21.00,21.00,16.00,,
2023-10-05,69087,,,41,3,5,,32.20,20.00,,
2023-10-05,70117,,,41,3,5,,27.50,13.00,,
2023-10-05,29099,4.00,84.00,41,3,5,21.00,21.00,20.00,,
2023-10-05,44422,1.00,32.70,41,3,5,32.70,32.70,8.00,,
2023-10-05,44424,1.00,49.00,41,3,5,49.00,49.00,10.00,,
2023-10-05,48861,,,41,3,5,,35.20,21.00,,
2023-10-05,48868,,,41,3,5,,52.30,14.00,,
2023-10-05,52960,,,41,3,5,,30.30,23.00,,
2023-10-05,37376,,,41,3,5,,34.00,25.00,,
2023-10-05,53605,,,41,3,5,,43.30,14.00,,
2023-10-05,97135,,,41,3,5,,37.60,7.00,,
2023-10-05,62788,,,41,3,5,,31.40,14.00,,
2023-10-05,61279,,,41,3,5,,27.10,10.00,,
2023-10-05,61277,,,41,3,5,,48.90,8.00,,
2023-10-05,32347,,,41,3,5,,51.00,12.00,,
2023-10-05,31745,1.00,43.30,41,3,5,43.30,43.30,7.00,,
2023-10-05,31321,,,41,3,5,,31.40,19.00,,
2023-10-05,31301,1.00,28.99,41,3,5,28.99,28.99,32.00,,1
2023-10-05,31299,,,41,3,5,,28.99,42.00,,1
2023-10-05,27289,2.00,163.20,41,3,5,81.60,81.60,1.00,,
2023-10-05,27286,,,41,3,5,,96.30,4.00,,
2023-10-05,3378,3.00,85.20,41,3,5,28.40,28.40,13.00,,
2023-10-05,61243,5.00,148.00,41,3,5,29.60,29.60,2.00,,
2023-10-05,61250,4.00,104.80,41,3,5,26.20,26.20,19.00,,
2023-10-05,67948,3.00,154.94,41,3,5,51.65,54.60,16.00,,
2023-10-05,25619,,,41,3,5,,27.00,4.00,,
2023-10-05,25764,1.00,56.90,41,3,5,56.90,56.90,12.00,,1
2023-10-05,25767,4.00,212.80,41,3,5,53.20,53.20,78.00,,
2023-10-05,25877,,,41,3,5,,29.70,9.00,,
2023-10-05,25878,6.00,169.80,41,3,5,28.30,28.30,24.00,,
2023-10-05,25902,1.00,49.80,41,3,5,49.80,49.80,12.00,,
2023-10-05,25913,,,41,3,5,,29.90,9.00,,1
2023-10-05,25923,1.00,34.12,41,3,5,34.12,34.70,7.00,,
2023-10-05,25930,8.00,499.76,41,3,5,62.47,62.90,45.00,,1
2023-10-05,25933,,,41,3,5,,31.50,10.00,,
2023-10-05,25936,,,41,3,5,,34.90,4.00,,
2023-10-05,48845,,,41,3,5,,25.80,7.00,,
2023-10-05,52615,2.00,69.00,41,3,5,34.50,34.50,34.00,,1
2023-10-05,37270,3.00,78.60,41,3,5,26.20,26.20,49.00,,
2023-10-05,37383,,,41,3,5,,63.30,1.00,,
2023-10-05,29813,,,41,3,5,,44.30,7.00,,
2023-10-05,25591,2.00,119.00,41,3,5,59.50,59.50,20.00,,
2023-10-05,66305,1.00,52.60,41,3,5,52.60,52.60,8.00,,
2023-10-05,61618,6.00,130.95,41,3,5,21.83,22.99,,,1
2023-10-05,61615,1.00,31.90,41,3,5,31.90,31.90,18.00,,
2023-10-05,33224,,,41,3,5,,34.90,11.00,,
2023-10-05,33222,5.00,281.50,41,3,5,56.30,56.30,1.00,,
2023-10-05,32354,,,41,3,5,,37.60,8.00,,
2023-10-05,29594,3.00,81.60,41,3,5,27.20,27.20,29.00,,
2023-10-05,97795,4.00,144.00,41,3,5,36.00,36.00,12.00,,
2023-10-05,98529,,,41,3,5,,0.10,11.00,,
2023-10-05,95548,,,41,3,5,,53.80,12.00,,
2023-10-05,2266,1.00,64.80,41,3,5,64.80,64.80,8.00,,
2023-10-05,67245,,,41,3,5,,56.50,33.00,,1
2023-10-05,25607,,,41,3,5,,32.70,13.00,,
2023-10-05,25725,1.00,24.80,41,3,5,24.80,24.80,15.00,,
2023-10-05,25801,1.00,24.10,41,3,5,24.10,24.10,15.00,,
2023-10-05,25882,,,41,3,5,,29.10,15.00,,
2023-10-05,25883,,,41,3,5,,24.90,20.00,,1
2023-10-05,25924,8.00,407.20,41,3,5,50.90,50.90,19.00,,1
2023-10-05,25925,,,41,3,5,,35.80,6.00,,
2023-10-05,44423,,,41,3,5,,31.10,8.00,,
2023-10-05,44425,,,41,3,5,,32.70,9.00,,
2023-10-05,48860,,,41,3,5,,25.50,1.00,,
2023-10-05,48862,,,41,3,5,,32.70,1.00,,
2023-10-05,50588,,,41,3,5,,31.40,8.00,,
2023-10-05,52959,,,41,3,5,,32.70,4.00,,
2023-10-05,25590,1.00,59.50,41,3,5,59.50,59.50,9.00,,
2023-10-05,61278,1.00,71.40,41,3,5,71.40,71.40,5.00,,
2023-10-05,69088,,,41,3,5,,48.90,5.00,,
2023-10-05,34674,,,41,3,5,,60.80,1.00,,
2023-10-05,98318,5.00,180.00,41,3,5,36.00,36.00,1.00,,
2023-10-05,97134,,,41,3,5,,37.60,11.00,,
2023-10-05,2171,,,41,3,5,,77.80,6.00,,
2023-10-05,2593,,,41,3,5,,52.50,18.00,,
2023-10-05,3357,5.00,104.72,41,3,5,20.94,21.00,34.00,,
2023-10-05,61117,,,41,3,5,,34.00,8.00,,
2023-10-05,61162,,,41,3,5,,154.30,5.00,,
2023-10-05,61179,,,41,3,5,,77.80,3.00,,
2023-10-05,33221,,,41,3,5,,27.50,3.00,,
2023-10-05,32356,,,41,3,5,,53.50,20.00,,
2023-10-05,31215,,,41,3,5,,28.30,13.00,,
2023-10-05,27285,,,41,3,5,,92.30,4.00,,
2023-10-05,67945,2.00,159.60,41,3,5,79.80,79.80,8.00,,
2023-10-05,68132,3.00,76.50,41,3,5,25.50,25.50,33.00,,
2023-10-05,25606,3.00,102.00,41,3,5,34.00,34.00,9.00,,
2023-10-05,25617,,,41,3,5,,70.70,1.00,,
2023-10-05,25620,3.00,80.97,41,3,5,26.99,26.99,12.00,,1
2023-10-05,25687,,,41,3,5,,30.20,21.00,,
2023-10-05,25741,6.00,273.80,41,3,5,45.63,43.30,63.00,,1
2023-10-05,25851,1.00,27.00,41,3,5,27.00,27.00,14.00,,
2023-10-05,25879,,,41,3,5,,28.30,22.00,,
2023-10-05,25899,,,41,3,5,,29.50,1.00,,
2023-10-05,25912,,,41,3,5,,29.90,11.00,,1
2023-10-05,25915,,,41,3,5,,35.30,9.00,,
2023-10-05,25922,,,41,3,5,,81.20,11.00,,
2023-10-05,25928,1.00,25.78,41,3,5,25.78,26.20,11.00,,
2023-10-05,25931,,,41,3,5,,31.40,25.00,,
2023-10-05,47368,,,41,3,5,,27.40,12.00,,
2023-10-05,47369,,,41,3,5,,40.00,5.00,,
2023-10-05,47372,,,41,3,5,,69.70,5.00,,
2023-10-05,107752,2.00,59.00,41,3,5,29.50,29.50,24.00,,1
2023-10-05,107753,,,41,3,5,,61.80,6.00,,
2023-10-05,52425,2.00,51.65,41,3,5,25.83,26.00,26.00,,1
2023-10-05,53511,5.00,163.50,41,3,5,32.70,32.70,17.00,,
2023-10-05,66473,1.00,43.60,41,3,5,43.60,43.60,41.00,,
2023-10-05,69089,,,41,3,5,,80.00,7.00,,
2023-10-05,25589,1.00,59.50,41,3,5,59.50,59.50,5.00,,
2023-10-05,62806,,,41,3,5,,41.30,9.00,,1
2023-10-05,59931,,,41,3,5,,57.70,6.00,,
2023-10-05,97785,,,41,3,5,,78.00,18.00,,
2023-10-05,97786,,,41,3,5,,154.30,2.00,,
2023-10-05,98466,5.00,93.00,41,3,5,18.60,18.60,50.00,,
2023-10-05,2173,,,41,3,5,,77.80,15.00,,
2023-10-05,2501,,,41,3,5,,1950.00,3.00,,
2023-10-05,61126,8.00,496.80,41,3,5,62.10,62.10,30.00,,
2023-10-05,61157,,,41,3,5,,81.90,4.00,,
2023-10-05,61161,,,41,3,5,,78.00,33.00,,
2023-10-05,61255,1.00,68.10,41,3,5,68.10,68.10,25.00,,
2023-10-05,31320,2.00,52.60,41,3,5,26.30,26.30,26.00,,1
2023-10-05,101209,,,41,3,5,,67.00,42.00,,
2023-10-05,25602,,,41,3,5,,47.20,6.00,,
2023-10-05,25605,,,41,3,5,,34.00,8.00,,
2023-10-05,25642,6.00,256.20,41,3,5,42.70,42.70,1.00,,
2023-10-05,25901,1.00,29.30,41,3,5,29.30,29.30,16.00,,
2023-10-05,25910,6.00,282.00,41,3,5,47.00,47.00,4.00,,
2023-10-05,25911,1.00,47.00,41,3,5,47.00,47.00,1.00,,
2023-10-05,25914,,,41,3,5,,35.30,10.00,,
2023-10-05,25926,,,41,3,5,,60.80,6.00,,
2023-10-05,53487,6.00,330.60,41,3,5,55.10,55.10,13.00,,
2023-10-05,53486,7.00,314.19,41,3,5,44.88,44.90,3.00,,1
2023-10-06,25926,1.00,60.80,41,4,6,60.80,60.80,11.00,,
2023-10-06,53486,,,41,4,6,,44.90,27.00,,1
2023-10-06,53487,1.00,55.10,41,4,6,55.10,55.10,24.00,,
2023-10-06,25602,,,41,4,6,,47.20,26.00,,
2023-10-06,25605,,,41,4,6,,34.00,8.00,,
2023-10-06,25642,2.00,71.51,41,4,6,35.76,36.99,47.00,,1
2023-10-06,25901,2.00,58.60,41,4,6,29.30,29.30,14.00,,
2023-10-06,25910,,,41,4,6,,47.00,4.00,,
2023-10-06,25911,,,41,4,6,,47.00,5.00,,
2023-10-06,25914,,,41,4,6,,35.30,10.00,,
2023-10-06,101209,,,41,4,6,,67.00,42.00,,
2023-10-06,66473,2.00,73.98,41,4,6,36.99,36.99,39.00,,1
2023-10-06,97785,,,41,4,6,,78.00,18.00,,
2023-10-06,97786,,,41,4,6,,154.30,2.00,,
2023-10-06,98466,8.00,148.80,41,4,6,18.60,18.60,42.00,,
2023-10-06,2173,,,41,4,6,,77.80,15.00,,
2023-10-06,2501,,,41,4,6,,1950.00,3.00,,
2023-10-06,61126,5.00,310.50,41,4,6,62.10,62.10,25.00,,
2023-10-06,61157,,,41,4,6,,81.90,4.00,,
2023-10-06,61161,,,41,4,6,,78.00,33.00,,
2023-10-06,61255,1.00,68.10,41,4,6,68.10,68.10,36.00,,
2023-10-06,69000,3.00,152.97,41,4,6,50.99,50.99,21.00,,1
2023-10-06,69089,1.00,80.00,41,4,6,80.00,80.00,6.00,,
2023-10-06,31320,3.00,78.90,41,4,6,26.30,26.30,23.00,,1
2023-10-06,47368,,,41,4,6,,27.40,12.00,,
2023-10-06,47369,,,41,4,6,,40.00,5.00,,
2023-10-06,47372,,,41,4,6,,69.70,5.00,,
2023-10-06,107752,,,41,4,6,,29.50,24.00,,1
2023-10-06,107753,2.00,123.60,41,4,6,61.80,61.80,10.00,,
2023-10-06,52425,,,41,4,6,,26.00,26.00,,1
2023-10-06,53511,,,41,4,6,,32.70,37.00,,
2023-10-06,59931,,,41,4,6,,57.70,6.00,,
2023-10-06,62806,,,41,4,6,,41.30,9.00,,1
2023-10-06,25589,,,41,4,6,,59.50,9.00,,
2023-10-06,25606,,,41,4,6,,34.00,9.00,,
2023-10-06,25617,,,41,4,6,,70.70,1.00,,
2023-10-06,25620,,,41,4,6,,26.99,12.00,,1
2023-10-06,25687,,,41,4,6,,30.20,21.00,,
2023-10-06,25741,8.00,346.40,41,4,6,43.30,43.30,55.00,,1
2023-10-06,25851,,,41,4,6,,27.00,14.00,,
2023-10-06,25879,,,41,4,6,,28.30,22.00,,
2023-10-06,25899,,,41,4,6,,29.50,1.00,,
2023-10-06,25912,,,41,4,6,,29.90,11.00,,1
2023-10-06,25915,,,41,4,6,,35.30,9.00,,
2023-10-06,25922,,,41,4,6,,81.20,11.00,,
2023-10-06,68132,4.00,102.00,41,4,6,25.50,25.50,29.00,,
2023-10-06,67945,1.00,52.10,41,4,6,52.10,79.80,13.00,,
2023-10-06,25928,1.00,26.20,41,4,6,26.20,26.20,10.00,,
2023-10-06,25931,5.00,157.00,41,4,6,31.40,31.40,20.00,,
2023-10-06,34674,,,41,4,6,,60.80,1.00,,
2023-10-06,33221,4.00,110.00,41,4,6,27.50,27.50,7.00,,
2023-10-06,27285,,,41,4,6,,92.30,4.00,,
2023-10-06,98318,,,41,4,6,,36.00,9.00,,
2023-10-06,97134,,,41,4,6,,37.60,11.00,,
2023-10-06,2171,,,41,4,6,,77.80,6.00,,
2023-10-06,2593,,,41,4,6,,52.50,18.00,,
2023-10-06,3357,,,41,4,6,,21.00,34.00,,
2023-10-06,61117,,,41,4,6,,34.00,8.00,,
2023-10-06,61162,,,41,4,6,,154.30,5.00,,
2023-10-06,61179,,,41,4,6,,77.80,3.00,,
2023-10-06,69088,,,41,4,6,,48.90,5.00,,
2023-10-06,31215,1.00,28.30,41,4,6,28.30,28.30,12.00,,
2023-10-06,32356,,,41,4,6,,53.50,44.00,,
2023-10-06,61278,,,41,4,6,,71.40,5.00,,
2023-10-06,44423,1.00,31.10,41,4,6,31.10,31.10,7.00,,
2023-10-06,44425,,,41,4,6,,32.70,9.00,,
2023-10-06,48860,,,41,4,6,,25.50,5.00,,
2023-10-06,48862,,,41,4,6,,32.70,1.00,,
2023-10-06,50588,,,41,4,6,,31.40,8.00,,
2023-10-06,52959,,,41,4,6,,32.70,4.00,,
2023-10-06,25590,,,41,4,6,,59.50,9.00,,
2023-10-06,25607,3.00,98.10,41,4,6,32.70,32.70,22.00,,
2023-10-06,25725,,,41,4,6,,24.80,15.00,,
2023-10-06,25801,,,41,4,6,,24.10,15.00,,
2023-10-06,25882,,,41,4,6,,29.10,15.00,,
2023-10-06,25883,2.00,36.15,41,4,6,18.08,24.90,18.00,,1
2023-10-06,25924,1.00,47.10,41,4,6,47.10,50.90,18.00,,1
2023-10-06,67245,,,41,4,6,,56.50,33.00,,1
2023-10-06,25925,,,41,4,6,,35.80,6.00,,
2023-10-06,97795,,,41,4,6,,36.00,12.00,,
2023-10-06,98529,,,41,4,6,,0.10,11.00,,
2023-10-06,95548,1.00,53.80,41,4,6,53.80,53.80,11.00,,
2023-10-06,2266,1.00,64.80,41,4,6,64.80,64.80,7.00,,
2023-10-06,33224,,,41,4,6,,34.90,11.00,,
2023-10-06,33222,2.00,112.60,41,4,6,56.30,56.30,11.00,,
2023-10-06,29594,3.00,81.60,41,4,6,27.20,27.20,26.00,,
2023-10-06,29813,,,41,4,6,,44.30,7.00,,
2023-10-06,32354,,,41,4,6,,37.60,14.00,,
2023-10-06,48845,,,41,4,6,,25.80,7.00,,
2023-10-06,52615,5.00,172.50,41,4,6,34.50,34.50,29.00,,1
2023-10-06,37270,,,41,4,6,,26.20,73.00,,
2023-10-06,37383,,,41,4,6,,63.30,1.00,,
2023-10-06,61615,1.00,31.90,41,4,6,31.90,31.90,17.00,,
2023-10-06,66305,,,41,4,6,,52.60,8.00,,
2023-10-06,25591,,,41,4,6,,59.50,20.00,,
2023-10-06,25619,,,41,4,6,,27.00,4.00,,
2023-10-06,25764,,,41,4,6,,56.90,12.00,,1
2023-10-06,25767,11.00,566.36,41,4,6,51.49,53.20,67.00,,
2023-10-06,25877,,,41,4,6,,29.70,9.00,,
2023-10-06,25878,1.00,26.19,41,4,6,26.19,28.30,23.00,,
2023-10-06,25902,2.00,93.05,41,4,6,46.53,49.80,10.00,,
2023-10-06,25913,1.00,29.90,41,4,6,29.90,29.90,8.00,,1
2023-10-06,25923,,,41,4,6,,34.70,12.00,,
2023-10-06,67948,3.00,163.80,41,4,6,54.60,54.60,13.00,,
2023-10-06,25930,8.00,498.79,41,4,6,62.35,62.90,109.00,,1
2023-10-06,25933,,,41,4,6,,31.50,10.00,,
2023-10-06,25936,,,41,4,6,,34.90,9.00,,
2023-10-06,3378,,,41,4,6,,28.40,13.00,,
2023-10-06,61243,,,41,4,6,,29.60,6.00,,
2023-10-06,61250,3.00,75.30,41,4,6,25.10,22.90,88.00,,1
2023-10-06,29099,1.00,21.00,41,4,6,21.00,21.00,19.00,,
2023-10-06,27289,1.00,53.27,41,4,6,53.27,81.60,6.00,,
2023-10-06,27286,,,41,4,6,,96.30,4.00,,
2023-10-06,61279,2.00,54.20,41,4,6,27.10,27.10,8.00,,
2023-10-06,61277,,,41,4,6,,48.90,8.00,,
2023-10-06,44422,4.00,130.80,41,4,6,32.70,32.70,4.00,,
2023-10-06,44424,2.00,94.15,41,4,6,47.08,49.00,8.00,,
2023-10-06,48861,,,41,4,6,,35.20,21.00,,
2023-10-06,48868,,,41,4,6,,52.30,14.00,,
2023-10-06,52960,1.00,30.30,41,4,6,30.30,30.30,22.00,,
2023-10-06,37376,1.00,34.00,41,4,6,34.00,34.00,24.00,,
2023-10-06,53605,,,41,4,6,,43.30,14.00,,
2023-10-06,62788,,,41,4,6,,31.40,14.00,,
2023-10-06,97135,,,41,4,6,,37.60,12.00,,
2023-10-06,69087,,,41,4,6,,32.20,20.00,,
2023-10-06,70117,,,41,4,6,,27.50,13.00,,
2023-10-06,31299,6.00,173.94,41,4,6,28.99,28.99,36.00,,1
2023-10-06,31301,4.00,115.96,41,4,6,28.99,28.99,28.00,,1
2023-10-06,31321,,,41,4,6,,31.40,19.00,,
2023-10-06,31745,,,41,4,6,,43.30,7.00,,
2023-10-06,32347,,,41,4,6,,51.00,12.00,,
2023-10-07,69087,,,41,5,7,,32.20,20.00,,
2023-10-07,70117,,,41,5,7,,27.50,13.00,,
2023-10-07,31299,7.00,202.93,41,5,7,28.99,28.99,29.00,,1
2023-10-07,31301,4.00,115.96,41,5,7,28.99,28.99,24.00,,1
2023-10-07,31321,,,41,5,7,,31.40,19.00,,
2023-10-07,31745,2.00,86.60,41,5,7,43.30,43.30,5.00,,
2023-10-07,29099,1.00,21.00,41,5,7,21.00,21.00,18.00,,
2023-10-07,44422,2.00,65.40,41,5,7,32.70,32.70,2.00,,
2023-10-07,44424,,,41,5,7,,49.00,8.00,,
2023-10-07,48861,,,41,5,7,,35.20,21.00,,
2023-10-07,48868,,,41,5,7,,52.30,14.00,,
2023-10-07,52960,,,41,5,7,,30.30,22.00,,
2023-10-07,37376,1.00,34.00,41,5,7,34.00,34.00,23.00,,
2023-10-07,53605,,,41,5,7,,43.30,14.00,,
2023-10-07,62788,,,41,5,7,,31.40,14.00,,
2023-10-07,97135,,,41,5,7,,37.60,12.00,,
2023-10-07,32347,,,41,5,7,,51.00,12.00,,
2023-10-07,27289,,,41,5,7,,81.60,6.00,,
2023-10-07,27286,,,41,5,7,,96.30,4.00,,
2023-10-07,61279,,,41,5,7,,27.10,8.00,,
2023-10-07,61277,1.00,48.90,41,5,7,48.90,48.90,7.00,,
2023-10-07,3378,,,41,5,7,,28.40,13.00,,
2023-10-07,61243,,,41,5,7,,29.60,6.00,,
2023-10-07,61250,4.00,91.60,41,5,7,22.90,22.90,84.00,,1
2023-10-07,67948,,,41,5,7,,54.60,13.00,,
2023-10-07,25619,1.00,27.00,41,5,7,27.00,27.00,3.00,,
2023-10-07,25764,2.00,113.80,41,5,7,56.90,56.90,10.00,,1
2023-10-07,25767,4.00,212.80,41,5,7,53.20,53.20,63.00,,
2023-10-07,25877,,,41,5,7,,29.70,9.00,,
2023-10-07,25878,5.00,141.50,41,5,7,28.30,28.30,18.00,,
2023-10-07,25902,2.00,98.40,41,5,7,49.20,49.80,8.00,,
2023-10-07,25913,,,41,5,7,,29.90,8.00,,1
2023-10-07,25923,,,41,5,7,,34.70,12.00,,
2023-10-07,25930,7.00,440.30,41,5,7,62.90,62.90,102.00,,1
2023-10-07,25933,,,41,5,7,,31.50,10.00,,
2023-10-07,25936,,,41,5,7,,34.90,9.00,,
2023-10-07,48845,,,41,5,7,,25.80,7.00,,
2023-10-07,52615,1.00,34.50,41,5,7,34.50,34.50,28.00,,1
2023-10-07,37270,,,41,5,7,,26.20,73.00,,
2023-10-07,37383,,,41,5,7,,63.30,1.00,,
2023-10-07,61615,,,41,5,7,,31.90,17.00,,
2023-10-07,61618,,,41,5,7,,22.99,24.00,,1
2023-10-07,66305,2.00,105.20,41,5,7,52.60,52.60,6.00,,
2023-10-07,29594,5.00,136.00,41,5,7,27.20,27.20,21.00,,
2023-10-07,29813,,,41,5,7,,44.30,7.00,,
2023-10-07,25591,,,41,5,7,,59.50,20.00,,
2023-10-07,33224,,,41,5,7,,34.90,11.00,,
2023-10-07,33222,5.00,281.50,41,5,7,56.30,56.30,6.00,,
2023-10-07,32354,,,41,5,7,,37.60,14.00,,
2023-10-07,97795,2.00,72.00,41,5,7,36.00,36.00,10.00,,
2023-10-07,98529,,,41,5,7,,0.10,11.00,,
2023-10-07,95548,,,41,5,7,,53.80,11.00,,
2023-10-07,2266,1.00,64.80,41,5,7,64.80,64.80,6.00,,
2023-10-07,67245,4.00,226.00,41,5,7,56.50,56.50,29.00,,1
2023-10-07,67524,3.00,115.48,41,5,7,38.49,34.99,9.00,,1
2023-10-07,25607,1.00,32.70,41,5,7,32.70,32.70,21.00,,
2023-10-07,25725,,,41,5,7,,24.80,15.00,,
2023-10-07,25801,3.00,72.30,41,5,7,24.10,24.10,12.00,,
2023-10-07,25882,,,41,5,7,,29.10,15.00,,
2023-10-07,25883,,,41,5,7,,24.90,18.00,,1
2023-10-07,25924,4.00,202.37,41,5,7,50.59,50.90,14.00,,1
2023-10-07,25925,,,41,5,7,,35.80,6.00,,
2023-10-07,44423,,,41,5,7,,31.10,7.00,,
2023-10-07,44425,1.00,32.70,41,5,7,32.70,32.70,8.00,,
2023-10-07,48860,,,41,5,7,,25.50,5.00,,
2023-10-07,48862,,,41,5,7,,32.70,1.00,,
2023-10-07,50588,,,41,5,7,,31.40,8.00,,
2023-10-07,52959,,,41,5,7,,32.70,4.00,,
2023-10-07,25590,,,41,5,7,,59.50,9.00,,
2023-10-07,61278,,,41,5,7,,71.40,5.00,,
2023-10-07,69088,,,41,5,7,,48.90,5.00,,
2023-10-07,31215,,,41,5,7,,28.30,12.00,,
2023-10-07,34674,,,41,5,7,,60.80,1.00,,
2023-10-07,33221,1.00,27.50,41,5,7,27.50,27.50,6.00,,
2023-10-07,32356,,,41,5,7,,53.50,44.00,,
2023-10-07,27285,,,41,5,7,,92.30,4.00,,
2023-10-07,98318,1.00,36.00,41,5,7,36.00,36.00,8.00,,
2023-10-07,97134,,,41,5,7,,37.60,11.00,,
2023-10-07,2171,2.00,155.60,41,5,7,77.80,77.80,4.00,,
2023-10-07,2593,1.00,52.50,41,5,7,52.50,52.50,17.00,,
2023-10-07,3357,6.00,126.00,41,5,7,21.00,21.00,28.00,,
2023-10-07,61117,,,41,5,7,,34.00,8.00,,
2023-10-07,61162,1.00,154.30,41,5,7,154.30,154.30,4.00,,
2023-10-07,61179,,,41,5,7,,77.80,3.00,,
2023-10-07,67945,3.00,239.40,41,5,7,79.80,79.80,10.00,,
2023-10-07,68132,2.00,51.00,41,5,7,25.50,25.50,27.00,,
2023-10-07,25606,,,41,5,7,,34.00,9.00,,
2023-10-07,25617,,,41,5,7,,70.70,1.00,,
2023-10-07,25620,1.00,26.99,41,5,7,26.99,26.99,11.00,,1
2023-10-07,25687,3.00,90.60,41,5,7,30.20,30.20,18.00,,
2023-10-07,25741,9.00,389.70,41,5,7,43.30,43.30,46.00,,1
2023-10-07,25851,1.00,27.00,41,5,7,27.00,27.00,13.00,,
2023-10-07,25879,,,41,5,7,,28.30,22.00,,
2023-10-07,25899,,,41,5,7,,29.50,1.00,,
2023-10-07,25912,,,41,5,7,,29.90,11.00,,1
2023-10-07,25915,,,41,5,7,,35.30,9.00,,
2023-10-07,25922,1.00,80.00,41,5,7,80.00,81.20,10.00,,
2023-10-07,25928,,,41,5,7,,26.20,10.00,,
2023-10-07,25931,1.00,31.40,41,5,7,31.40,31.40,19.00,,
2023-10-07,47368,,,41,5,7,,27.40,12.00,,
2023-10-07,47369,,,41,5,7,,40.00,5.00,,
2023-10-07,47372,,,41,5,7,,69.70,5.00,,
2023-10-07,107752,2.00,59.00,41,5,7,29.50,29.50,22.00,,1
2023-10-07,107753,1.00,61.80,41,5,7,61.80,61.80,9.00,,
2023-10-07,52425,,,41,5,7,,26.00,26.00,,1
2023-10-07,53511,,,41,5,7,,32.70,37.00,,
2023-10-07,59931,1.00,57.70,41,5,7,57.70,57.70,5.00,,
2023-10-07,62806,3.00,123.90,41,5,7,41.30,41.30,6.00,,1
2023-10-07,66473,,,41,5,7,,36.99,39.00,,1
2023-10-07,69089,,,41,5,7,,80.00,6.00,,
2023-10-07,31320,3.00,78.90,41,5,7,26.30,26.30,20.00,,1
2023-10-07,25589,,,41,5,7,,59.50,9.00,,
2023-10-07,69000,,,41,5,7,,50.99,21.00,,1
2023-10-07,97785,1.00,78.00,41,5,7,78.00,78.00,17.00,,
2023-10-07,97786,,,41,5,7,,154.30,2.00,,
2023-10-07,98466,6.00,111.00,41,5,7,18.50,18.60,36.00,,
2023-10-07,2173,,,41,5,7,,77.80,15.00,,
2023-10-07,2501,,,41,5,7,,1950.00,3.00,,
2023-10-07,61126,6.00,372.60,41,5,7,62.10,62.10,19.00,,
2023-10-07,61157,1.00,81.90,41,5,7,81.90,81.90,3.00,,
2023-10-07,61161,2.00,156.00,41,5,7,78.00,78.00,31.00,,
2023-10-07,61255,3.00,204.30,41,5,7,68.10,68.10,33.00,,
2023-10-07,25602,1.00,47.20,41,5,7,47.20,47.20,25.00,,
2023-10-07,25605,2.00,68.00,41,5,7,34.00,34.00,6.00,,
2023-10-07,25642,14.00,516.52,41,5,7,36.89,36.99,33.00,,1
2023-10-07,25901,2.00,58.60,41,5,7,29.30,29.30,12.00,,
2023-10-07,25910,,,41,5,7,,47.00,4.00,,
2023-10-07,25911,,,41,5,7,,47.00,5.00,,
2023-10-07,25914,,,41,5,7,,35.30,10.00,,
2023-10-07,25926,,,41,5,7,,60.80,11.00,,
2023-10-07,53486,1.00,44.90,41,5,7,44.90,44.90,26.00,,1
2023-10-07,53487,,,41,5,7,,55.10,24.00,,
2023-10-07,101209,2.00,134.00,41,5,7,67.00,67.00,40.00,,
2023-10-08,25602,1.00,47.20,41,6,8,47.20,47.20,24.00,,
2023-10-08,25605,,,41,6,8,,34.00,6.00,,
2023-10-08,25642,3.00,110.97,41,6,8,36.99,36.99,30.00,,1
2023-10-08,25901,1.00,29.30,41,6,8,29.30,29.30,11.00,,
2023-10-08,25910,,,41,6,8,,47.00,4.00,,
2023-10-08,25911,,,41,6,8,,47.00,5.00,,
2023-10-08,25914,,,41,6,8,,35.30,10.00,,
2023-10-08,25926,,,41,6,8,,60.80,11.00,,
2023-10-08,53486,3.00,120.44,41,6,8,40.15,44.90,23.00,,1
2023-10-08,53487,,,41,6,8,,55.10,24.00,,
2023-10-08,97785,,,41,6,8,,78.00,17.00,,
2023-10-08,97786,,,41,6,8,,154.30,2.00,,
2023-10-08,98466,2.00,37.20,41,6,8,18.60,18.60,34.00,,
