InvoiceDate,MagCode,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2024-01-12,15,33266,5.00,339.95,2,4,12,67.99,8.00,1,22285,67.99,
2024-01-12,15,41550,,,2,4,12,,16.00,,22285,62.60,
2024-01-12,15,71584,,,2,4,12,,2.00,,22285,76.40,
2024-01-12,15,104644,,,2,4,12,,4.00,,22285,70.20,
2024-01-12,15,106211,1.00,67.90,2,4,12,67.90,5.00,,22285,67.90,
2024-01-12,32,4065,,,2,4,12,,5.00,,22285,60.10,
2024-01-12,32,4067,2.00,131.98,2,4,12,65.99,20.00,1,22285,65.99,
2024-01-12,32,70910,1.00,73.80,2,4,12,73.80,16.00,,22285,73.80,
2024-01-12,32,104644,1.00,70.20,2,4,12,70.20,8.00,,22285,70.20,
2024-01-12,32,106211,,,2,4,12,,2.00,,22285,67.90,
2024-01-12,32,29506,1.00,63.20,2,4,12,63.20,3.00,,22285,63.20,
2024-01-12,32,33266,3.00,199.85,2,4,12,66.62,25.00,1,22285,67.99,
2024-01-12,32,41550,,,2,4,12,,2.00,,22285,62.60,
2024-01-12,32,41554,1.00,74.60,2,4,12,74.60,8.00,,22285,74.60,
2024-01-12,32,100599,6.00,368.93,2,4,12,61.49,11.00,1,22285,63.49,
2024-01-12,32,106210,,,2,4,12,,11.00,,22285,71.70,
2024-01-12,32,22325,,,2,4,12,,8.00,,22285,41.50,
2024-01-12,32,22361,3.00,453.60,2,4,12,151.20,,,22285,151.20,
2024-01-12,32,32315,1.00,389.65,2,4,12,388.10,7.36,,22285,388.10,
2024-01-12,32,33138,3.00,249.60,2,4,12,83.20,8.00,,22285,83.20,
2024-01-12,32,43698,4.00,285.20,2,4,12,71.30,25.00,,22285,71.30,
2024-01-12,32,43807,5.00,284.95,2,4,12,56.99,15.00,1,22285,56.99,
2024-01-12,32,71584,,,2,4,12,,4.00,,22285,76.40,
2024-01-12,32,103386,2.00,168.40,2,4,12,84.20,1.00,,22285,84.20,
2024-01-12,32,103638,,,2,4,12,,7.00,,22285,77.40,
2024-01-12,32,104645,2.00,156.60,2,4,12,78.30,8.00,,22285,78.30,
2024-01-12,32,106091,1.00,82.20,2,4,12,82.20,9.00,,22285,82.20,
2024-01-12,32,22359,1.00,40.90,2,4,12,40.90,16.00,,22285,40.90,
2024-01-12,32,103163,3.00,259.38,2,4,12,86.46,8.00,,22285,87.20,
2024-01-12,36,4067,5.00,329.95,2,4,12,65.99,9.00,1,22285,65.99,
2024-01-12,36,22325,,,2,4,12,,4.00,,22285,41.50,
2024-01-12,36,33266,,,2,4,12,,2.00,1,22285,67.99,
2024-01-12,36,71584,,,2,4,12,,7.00,,22285,76.40,
2024-01-12,36,103163,,,2,4,12,,5.00,,22285,87.20,
2024-01-12,36,106091,,,2,4,12,,9.00,,22285,82.20,
2024-01-12,36,106210,,,2,4,12,,3.00,,22285,71.70,
2024-01-12,36,22361,,,2,4,12,,8.00,,22285,151.20,
2024-01-12,36,29506,,,2,4,12,,4.00,,22285,63.20,
2024-01-12,36,41550,,,2,4,12,,13.00,,22285,62.60,
2024-01-12,36,43807,,,2,4,12,,14.00,1,22285,56.99,
2024-01-12,36,104644,,,2,4,12,,6.00,,22285,70.20,
2024-01-12,36,104645,1.00,78.30,2,4,12,78.30,3.00,,22285,78.30,
2024-01-12,36,106211,,,2,4,12,,7.00,,22285,61.80,
2024-01-12,36,43698,1.00,71.30,2,4,12,71.30,5.00,,22285,71.30,
2024-01-12,36,44232,,,2,4,12,,3.00,,22285,68.60,
2024-01-12,36,70910,,,2,4,12,,6.00,,22285,73.80,
2024-01-12,36,103164,,,2,4,12,,10.00,,22285,72.20,
2024-01-12,36,103638,,,2,4,12,,5.00,,22285,77.40,
2024-01-12,36,4065,,,2,4,12,,8.00,,22285,60.10,
2024-01-12,36,33267,1.00,85.00,2,4,12,85.00,3.00,,22285,85.00,
2024-01-12,36,41554,,,2,4,12,,5.00,,22285,74.60,
2024-01-12,36,100599,,,2,4,12,,14.00,1,22285,63.49,
2024-01-12,45,43698,,,2,4,12,,4.00,,22285,71.30,
2024-01-12,45,100599,1.00,63.49,2,4,12,63.49,3.00,1,22285,63.49,
2024-01-12,45,104645,,,2,4,12,,5.00,,22285,78.30,
2024-01-12,45,44232,,,2,4,12,,1.00,,22285,68.60,
2024-01-12,45,70910,2.00,147.60,2,4,12,73.80,2.00,,22285,73.80,
2024-01-12,45,100345,,,2,4,12,,2.00,,22285,66.00,
2024-01-12,45,103164,,,2,4,12,,3.00,,22285,72.20,
2024-01-12,45,106210,,,2,4,12,,3.00,,22285,71.70,
2024-01-12,45,4065,,,2,4,12,,3.00,,22285,60.10,
2024-01-12,45,43807,,,2,4,12,,1.00,1,22285,56.99,
2024-01-12,45,103163,,,2,4,12,,2.00,,22285,87.20,
2024-01-12,45,41550,,,2,4,12,,4.00,,22285,62.60,
2024-01-12,45,103638,1.00,77.40,2,4,12,77.40,3.00,,22285,77.40,
2024-01-12,45,106091,1.00,74.60,2,4,12,74.60,2.00,,22285,74.60,
2024-01-12,46,4065,,,2,4,12,,4.00,,22285,60.10,
2024-01-12,46,22325,,,2,4,12,,10.00,,22285,36.70,
2024-01-12,46,41554,,,2,4,12,,2.00,,22285,75.30,
2024-01-12,46,70910,,,2,4,12,,5.00,,22285,71.90,
2024-01-12,46,103164,,,2,4,12,,5.00,,22285,72.20,
2024-01-12,46,104644,,,2,4,12,,1.00,,22285,70.20,
2024-01-12,46,106211,,,2,4,12,,3.00,,22285,68.50,
2024-01-12,46,33267,,,2,4,12,,1.00,,22285,82.80,
2024-01-12,46,41550,,,2,4,12,,5.00,,22285,62.60,
2024-01-12,46,44232,3.00,207.90,2,4,12,69.30,2.00,,22285,69.30,
2024-01-12,46,100345,,,2,4,12,,3.00,,22285,64.80,
2024-01-12,46,100599,1.00,63.49,2,4,12,63.49,2.00,1,22285,63.49,
2024-01-12,46,106210,,,2,4,12,,1.00,,22285,72.40,
2024-01-12,46,43698,,,2,4,12,,7.00,,22285,71.30,
2024-01-12,46,71584,,,2,4,12,,4.00,,22285,73.20,
2024-01-12,46,103163,1.00,84.90,2,4,12,84.90,6.00,,22285,84.90,
2024-01-12,46,103638,,,2,4,12,,6.00,,22285,78.10,
2024-01-12,46,29506,,,2,4,12,,3.00,,22285,62.00,
2024-01-12,46,32315,,,2,4,12,,1.17,,22285,362.90,
2024-01-12,46,71585,,,2,4,12,,6.00,,22285,65.60,
2024-01-12,46,103386,1.00,82.70,2,4,12,82.70,6.00,,22285,82.70,
2024-01-12,46,104645,,,2,4,12,,7.00,,22285,76.90,
2024-01-12,47,33267,,,2,4,12,,4.00,,22285,88.70,
2024-01-12,47,41554,,,2,4,12,,1.00,,22285,78.00,
2024-01-12,47,100599,,,2,4,12,,3.00,1,22285,63.49,
2024-01-12,47,4065,,,2,4,12,,5.00,,22285,60.10,
2024-01-12,47,33266,,,2,4,12,,3.00,1,22285,67.99,
2024-01-12,47,41550,,,2,4,12,,3.00,,22285,62.60,
2024-01-12,47,100345,,,2,4,12,,3.00,,22285,69.00,
2024-01-12,47,22325,,,2,4,12,,6.00,,22285,39.40,
2024-01-12,47,43698,1.00,71.30,2,4,12,71.30,1.00,,22285,71.30,
2024-01-12,47,44232,,,2,4,12,,4.00,,22285,71.70,
2024-01-12,47,70910,,,2,4,12,,5.00,,22285,70.00,
2024-01-12,47,103163,,,2,4,12,,4.00,,22285,90.90,
2024-01-12,47,103386,,,2,4,12,,3.00,,22285,88.00,
2024-01-12,47,103638,,,2,4,12,,5.00,,22285,80.90,
2024-01-12,47,106210,1.00,74.90,2,4,12,74.90,4.00,,22285,74.90,
2024-01-12,52,22325,,,2,4,12,,4.00,,22285,43.60,
2024-01-12,52,41550,1.00,62.60,2,4,12,62.60,5.00,,22285,62.60,
2024-01-12,52,71584,1.00,76.40,2,4,12,76.40,4.00,,22285,76.40,
2024-01-12,52,103638,1.00,77.40,2,4,12,77.40,4.00,,22285,77.40,
2024-01-12,52,106091,,,2,4,12,,10.00,,22285,82.20,
2024-01-12,52,4065,3.00,180.30,2,4,12,60.10,6.00,,22285,60.10,
2024-01-12,52,33266,,,2,4,12,,10.00,1,22285,67.99,11.11
2024-01-12,52,103386,4.00,336.80,2,4,12,84.20,5.00,,22285,84.20,
2024-01-12,52,43807,,,2,4,12,,10.00,1,22285,56.99,7.11
2024-01-12,52,70910,,,2,4,12,,4.00,,22285,77.50,
2024-01-12,52,103164,,,2,4,12,,9.00,,22285,72.20,
2024-01-12,52,106210,,,2,4,12,,7.00,,22285,71.70,
2024-01-12,52,4067,,,2,4,12,,10.00,1,22285,65.99,12.41
2024-01-12,52,33267,1.00,85.00,2,4,12,85.00,10.00,,22285,85.00,
2024-01-12,52,100599,5.00,317.45,2,4,12,63.49,3.00,1,22285,63.49,
2024-01-12,54,41554,,,2,4,12,,3.00,,22285,78.00,
2024-01-12,54,70910,,,2,4,12,,2.00,,22285,77.00,
2024-01-12,54,103164,,,2,4,12,,6.00,,22285,72.20,
2024-01-12,54,106211,,,2,4,12,,2.00,,22285,70.90,
2024-01-12,54,4067,,,2,4,12,,3.00,1,22285,65.99,
2024-01-12,54,22325,,,2,4,12,,5.00,,22285,43.30,
2024-01-12,54,33266,1.00,67.99,2,4,12,67.99,5.00,1,22285,67.99,
2024-01-12,54,33267,,,2,4,12,,3.00,,22285,88.70,
2024-01-12,54,41550,,,2,4,12,,5.00,,22285,62.60,
2024-01-12,54,100345,,,2,4,12,,6.00,,22285,69.00,
2024-01-12,54,100599,1.00,63.49,2,4,12,63.49,5.00,1,22285,63.49,
2024-01-12,54,104644,,,2,4,12,,4.00,,22285,70.20,
2024-01-12,54,103638,,,2,4,12,,3.00,,22285,80.90,
2024-01-12,54,106210,,,2,4,12,,1.00,,22285,74.90,
2024-01-12,60,33267,,,2,4,12,,1.00,,22285,88.70,
2024-01-12,60,41554,,,2,4,12,,3.00,,22285,78.00,
2024-01-12,60,100599,,,2,4,12,,3.00,1,22285,63.49,
2024-01-12,60,4065,,,2,4,12,,3.00,,22285,60.10,
2024-01-12,60,22361,,,2,4,12,,5.00,,22285,151.20,
2024-01-12,60,41550,,,2,4,12,,6.00,,22285,62.60,
2024-01-12,60,43807,,,2,4,12,,2.00,1,22285,56.99,
2024-01-12,60,103163,,,2,4,12,,1.00,,22285,90.90,
2024-01-12,60,104644,,,2,4,12,,4.00,,22285,70.20,
2024-01-12,60,104645,,,2,4,12,,4.00,,22285,81.90,
2024-01-12,60,4067,,,2,4,12,,2.00,1,22285,65.99,
2024-01-12,60,43698,,,2,4,12,,5.00,,22285,71.30,
2024-01-12,60,44232,,,2,4,12,,5.00,,22285,71.70,
2024-01-12,60,44327,,,2,4,12,,3.00,,22285,89.50,
2024-01-12,60,103638,,,2,4,12,,6.00,,22285,70.00,
2024-01-12,60,106210,,,2,4,12,,4.00,,22285,74.90,
2024-01-12,60,33266,,,2,4,12,,5.00,1,22285,67.99,
2024-01-12,60,71584,,,2,4,12,,6.00,,22285,79.50,
2024-01-12,61,44327,,,2,4,12,,4.00,,22285,85.70,
2024-01-12,61,103163,1.00,87.20,2,4,12,87.20,5.00,,22285,87.20,
2024-01-12,61,106210,1.00,71.70,2,4,12,71.70,,,22285,71.70,
2024-01-12,61,22361,1.00,151.20,2,4,12,151.20,3.00,,22285,151.20,
2024-01-12,61,32315,,,2,4,12,,1.56,,22285,388.10,
2024-01-12,61,33138,1.00,86.30,2,4,12,86.30,10.00,,22285,86.30,
2024-01-12,61,43698,,,2,4,12,,4.00,,22285,71.30,
2024-01-12,61,43807,1.00,56.99,2,4,12,56.99,11.00,1,22285,56.99,
2024-01-12,61,71584,,,2,4,12,,12.00,,22285,76.40,
2024-01-12,61,103386,,,2,4,12,,16.00,,22285,84.20,
2024-01-12,61,103638,,,2,4,12,,3.00,,22285,77.40,
2024-01-12,61,104645,,,2,4,12,,10.00,,22285,78.30,
2024-01-12,61,106091,,,2,4,12,,11.00,,22285,82.20,
2024-01-12,61,22359,,,2,4,12,,5.00,,22285,39.00,
2024-01-12,61,33266,2.00,135.98,2,4,12,67.99,16.00,1,22285,67.99,
2024-01-12,61,33267,,,2,4,12,,12.00,,22285,85.00,
2024-01-12,61,41550,1.00,62.60,2,4,12,62.60,10.00,,22285,62.60,
2024-01-12,61,41554,,,2,4,12,,6.00,,22285,74.60,
2024-01-12,61,100345,,,2,4,12,,6.00,,22285,66.00,
2024-01-12,61,100599,1.00,63.49,2,4,12,63.49,8.00,1,22285,63.49,
2024-01-12,61,44232,2.00,137.20,2,4,12,68.60,9.00,,22285,68.60,
2024-01-12,61,70910,,,2,4,12,,5.00,,22285,73.80,
2024-01-12,61,103164,3.00,216.60,2,4,12,72.20,4.00,,22285,72.20,
2024-01-12,61,104644,,,2,4,12,,6.00,,22285,70.20,
2024-01-12,61,106211,,,2,4,12,,4.00,,22285,67.90,
2024-01-12,62,103386,1.00,88.00,2,4,12,88.00,9.00,,22285,88.00,
2024-01-12,62,4065,,,2,4,12,,9.00,,22285,60.10,
2024-01-12,62,41554,,,2,4,12,,3.00,,22285,78.00,
2024-01-12,62,100599,2.00,125.82,2,4,12,62.91,4.00,1,22285,63.49,
2024-01-12,62,70910,,,2,4,12,,3.00,,22285,77.00,
2024-01-12,124,29506,,,2,4,12,,3.00,,22285,65.50,
2024-01-12,124,43698,1.00,71.30,2,4,12,71.30,6.00,,22285,71.30,
2024-01-12,124,44327,,,2,4,12,,3.00,,22285,91.00,
2024-01-12,124,103386,,,2,4,12,,7.00,,22285,89.60,
2024-01-12,124,106210,,,2,4,12,,4.00,,22285,76.20,
2024-01-12,124,33266,1.00,67.99,2,4,12,67.99,5.00,1,22285,67.99,
2024-01-12,124,43807,,,2,4,12,,3.00,1,22285,56.99,7.11
2024-01-12,124,100599,,,2,4,12,,4.00,1,22285,63.49,
2024-01-12,124,22325,,,2,4,12,,7.00,,22285,44.00,
2024-01-12,124,103638,,,2,4,12,,3.00,,22285,74.80,
2024-01-12,124,4065,,,2,4,12,,4.00,,22285,60.10,
2024-01-12,124,4067,,,2,4,12,,3.00,1,22285,65.99,
2024-01-12,124,22361,,,2,4,12,,2.00,,22285,151.20,
2024-01-12,124,41550,1.00,62.60,2,4,12,62.60,1.00,,22285,62.60,
2024-01-12,124,44232,,,2,4,12,,4.00,,22285,72.90,
2024-01-12,124,70910,,,2,4,12,,4.00,,22285,78.30,
2024-01-12,124,103164,,,2,4,12,,3.00,,22285,72.20,
2024-01-12,124,106211,,,2,4,12,,3.00,,22285,72.20,
2024-01-12,157,22361,1.00,151.20,2,4,12,151.20,1.00,,22285,151.20,
2024-01-12,157,33267,,,2,4,12,,3.00,,22285,85.00,
2024-01-12,157,100599,2.00,126.98,2,4,12,63.49,24.00,1,22285,63.49,
2024-01-12,157,103164,2.00,144.40,2,4,12,72.20,,,22285,72.20,
2024-01-12,157,43698,,,2,4,12,,11.00,,22285,71.30,
2024-01-12,157,70910,,,2,4,12,,2.00,,22285,73.80,
2024-01-12,157,4065,,,2,4,12,,3.00,,22285,60.10,
2024-01-12,157,33266,,,2,4,12,,6.00,1,22285,67.99,
2024-01-12,157,41550,,,2,4,12,,2.00,,22285,62.60,
2024-01-12,157,100345,,,2,4,12,,4.00,,22285,66.00,
2024-01-12,157,106211,,,2,4,12,,4.00,,22285,67.90,
2024-01-12,157,103163,1.00,87.20,2,4,12,87.20,4.00,,22285,87.20,
2024-01-12,157,103638,,,2,4,12,,3.00,,22285,77.40,
2024-01-12,157,104645,,,2,4,12,,6.00,,22285,78.30,
2024-01-12,157,106210,1.00,71.70,2,4,12,71.70,3.00,,22285,71.70,
2024-01-12,158,100599,,,2,4,12,,1.00,1,22285,63.49,
2024-01-12,158,43698,1.00,71.30,2,4,12,71.30,2.00,,22285,71.30,
2024-01-12,158,44232,1.00,71.70,2,4,12,71.70,2.00,,22285,71.70,
2024-01-12,158,103164,,,2,4,12,,3.00,,22285,72.20,
2024-01-12,158,103638,,,2,4,12,,3.00,,22285,80.90,
2024-01-12,158,4065,,,2,4,12,,5.00,,22285,60.10,
2024-01-12,158,106211,1.00,70.90,2,4,12,70.90,3.00,,22285,70.90,
2024-01-12,158,103386,2.00,176.00,2,4,12,88.00,,,22285,88.00,
2024-01-12,158,106210,,,2,4,12,,2.00,,22285,74.90,
2024-01-12,190,22361,,,2,4,12,,1.00,,22285,158.10,
2024-01-12,190,29506,,,2,4,12,,3.00,,22285,66.10,
2024-01-12,190,32315,1.01,352.59,2,4,12,350.49,1.07,,22285,352.30,
2024-01-12,190,33138,,,2,4,12,,6.00,,22285,90.20,
2024-01-12,190,43698,1.00,74.70,2,4,12,74.70,,,22285,74.70,
2024-01-12,190,43807,3.00,170.97,2,4,12,56.99,,1,22285,56.99,
2024-01-12,190,51845,,,2,4,12,,2.00,,22285,68.00,
2024-01-12,190,100599,4.00,253.96,2,4,12,63.49,4.00,1,22285,63.49,
2024-01-12,190,4067,,,2,4,12,,3.00,1,22285,65.99,
2024-01-12,190,70910,,,2,4,12,,3.00,,22285,70.00,
2024-01-12,190,103164,,,2,4,12,,3.00,,22285,75.60,
2024-01-12,190,4065,,,2,4,12,,3.00,,22285,62.90,
2024-01-12,190,33137,,,2,4,12,,8.00,,22285,77.70,
2024-01-12,190,41550,,,2,4,12,,4.00,,22285,65.60,
2024-01-12,190,103163,1.00,90.90,2,4,12,90.90,1.00,,22285,90.90,
2024-01-12,190,104644,1.00,73.50,2,4,12,73.50,6.00,,22285,73.50,
2024-01-12,190,106211,1.00,70.90,2,4,12,70.90,2.00,,22285,70.90,
2024-01-12,190,22325,,,2,4,12,,7.00,,22285,43.30,
2024-01-12,190,22359,,,2,4,12,,3.00,,22285,40.80,
2024-01-12,190,71584,,,2,4,12,,9.00,,22285,79.50,
2024-01-12,190,100345,,,2,4,12,,2.00,,22285,69.00,
2024-01-12,190,103386,3.00,262.21,2,4,12,87.40,8.00,,22285,88.00,
2024-01-12,190,104645,,,2,4,12,,5.00,,22285,81.90,
2024-01-12,190,106210,,,2,4,12,,5.00,,22285,74.90,
2024-01-12,192,22359,,,2,4,12,,6.00,,22285,40.90,
2024-01-12,192,33137,,,2,4,12,,1.00,,22285,77.10,
2024-01-12,192,100345,,,2,4,12,,4.00,,22285,66.00,
2024-01-12,192,103163,1.00,87.20,2,4,12,87.20,4.00,,22285,87.20,
2024-01-12,192,103386,3.00,252.60,2,4,12,84.20,,,22285,84.20,
2024-01-12,192,104645,2.00,156.60,2,4,12,78.30,,,22285,78.30,
2024-01-12,192,22325,,,2,4,12,,3.00,,22285,41.50,
2024-01-12,192,43698,,,2,4,12,,8.00,,22285,71.30,
2024-01-12,192,70910,,,2,4,12,,3.00,,22285,73.80,
2024-01-12,192,103164,,,2,4,12,,1.00,,22285,72.20,
2024-01-12,192,103638,2.00,154.80,2,4,12,77.40,2.00,,22285,77.40,
2024-01-12,192,41550,,,2,4,12,,3.00,,22285,62.60,
2024-01-12,192,104644,,,2,4,12,,4.00,,22285,70.20,
2024-01-12,192,106210,,,2,4,12,,5.00,,22285,71.70,
2024-01-12,192,106211,,,2,4,12,,4.00,,22285,67.90,
2024-01-12,192,4065,,,2,4,12,,3.00,,22285,60.10,
2024-01-12,192,22361,1.00,151.20,2,4,12,151.20,1.00,,22285,151.20,
2024-01-12,192,41554,,,2,4,12,,4.00,,22285,74.60,
2024-01-12,192,44232,1.00,68.60,2,4,12,68.60,7.00,,22285,68.60,
2024-01-12,192,100599,2.00,126.98,2,4,12,63.49,2.00,1,22285,63.49,
2024-01-12,199,43698,,,2,4,12,,2.00,,22285,71.30,
2024-01-12,199,44327,,,2,4,12,,1.00,,22285,86.50,
2024-01-12,199,4065,,,2,4,12,,2.00,,22285,60.10,
2024-01-12,199,100599,,,2,4,12,,3.00,1,22285,63.49,
2024-01-12,199,41550,,,2,4,12,,1.00,,22285,62.60,
2024-01-12,199,104644,,,2,4,12,,3.00,,22285,70.20,
2024-01-12,199,106210,,,2,4,12,,1.00,,22285,72.40,
2024-01-12,199,106211,,,2,4,12,,2.00,,22285,68.50,
2024-01-13,4,33267,1.00,85.00,2,5,13,85.00,3.00,,22285,85.00,
2024-01-13,4,43698,3.00,213.90,2,5,13,71.30,6.00,,22285,71.30,
2024-01-13,4,100599,3.00,190.47,2,5,13,63.49,7.00,1,22285,63.49,
2024-01-13,4,4065,,,2,5,13,,11.00,,22285,60.10,
2024-01-13,4,22361,,,2,5,13,,4.00,,22285,151.20,
2024-01-13,4,29506,,,2,5,13,,3.00,,22285,63.20,
2024-01-13,4,43807,,,2,5,13,,8.00,1,22285,56.99,
2024-01-13,4,104645,1.00,78.30,2,5,13,78.30,6.00,,22285,78.30,
2024-01-13,4,106091,,,2,5,13,,6.00,,22285,82.20,
2024-01-13,4,22325,,,2,5,13,,16.00,,22285,41.50,
2024-01-13,4,41554,,,2,5,13,,1.00,,22285,74.60,
2024-01-13,4,44232,,,2,5,13,,1.00,,22285,68.60,
2024-01-13,4,103164,1.00,72.20,2,5,13,72.20,6.00,,22285,72.20,
2024-01-13,4,4067,,,2,5,13,,10.00,1,22285,65.99,
2024-01-13,4,22359,,,2,5,13,,8.00,,22285,40.90,
2024-01-13,4,33266,2.00,135.08,2,5,13,67.54,5.00,1,22285,67.99,
2024-01-13,4,41550,,,2,5,13,,5.00,,22285,62.60,
2024-01-13,4,71584,1.00,76.40,2,5,13,76.40,3.00,,22285,76.40,
2024-01-13,4,103163,,,2,5,13,,10.00,,22285,87.20,
2024-01-13,4,103638,,,2,5,13,,17.00,,22285,77.40,
2024-01-13,4,104644,,,2,5,13,,6.00,,22285,70.20,
2024-01-13,4,106210,,,2,5,13,,11.00,,22285,71.70,
2024-01-13,4,106211,,,2,5,13,,4.00,,22285,67.90,
2024-01-13,10,4067,3.00,197.97,2,5,13,65.99,24.00,1,22285,65.99,
2024-01-13,10,22359,3.00,122.70,2,5,13,40.90,3.00,,22285,40.90,
2024-01-13,10,41550,,,2,5,13,,6.00,,22285,62.60,
2024-01-13,10,71584,2.00,150.88,2,5,13,75.44,3.00,,22285,76.40,
2024-01-13,10,100345,1.00,66.00,2,5,13,66.00,4.00,,22285,66.00,
2024-01-13,10,103163,4.00,346.51,2,5,13,86.63,3.00,,22285,87.20,
2024-01-13,10,103638,,,2,5,13,,10.00,,22285,77.40,
2024-01-13,10,22325,,,2,5,13,,12.00,,22285,41.50,
2024-01-13,10,32315,0.55,214.23,2,5,13,388.10,0.00,,22285,388.10,
2024-01-13,10,70910,1.00,73.80,2,5,13,73.80,13.00,,22285,73.80,
2024-01-13,10,103164,,,2,5,13,,3.00,,22285,72.20,
2024-01-13,10,106091,,,2,5,13,,11.00,,22285,82.20,
2024-01-13,10,4065,,,2,5,13,,5.00,,22285,60.10,
2024-01-13,10,22361,,,2,5,13,,10.00,,22285,151.20,
2024-01-13,10,29506,,,2,5,13,,4.00,,22285,63.20,
2024-01-13,10,33137,,,2,5,13,,4.00,,22285,77.10,
2024-01-13,10,33266,1.00,67.99,2,5,13,67.99,3.00,1,22285,67.99,
2024-01-13,10,71585,1.00,68.40,2,5,13,68.40,3.00,,22285,68.40,
2024-01-13,10,100599,2.00,126.98,2,5,13,63.49,16.00,1,22285,63.49,
2024-01-13,10,103386,7.00,585.01,2,5,13,83.57,7.00,,22285,84.20,
2024-01-13,10,104644,,,2,5,13,,10.00,,22285,70.20,
2024-01-13,10,104645,,,2,5,13,,8.00,,22285,78.30,
2024-01-13,10,106211,,,2,5,13,,10.00,,22285,67.90,
2024-01-13,10,41554,,,2,5,13,,4.00,,22285,74.60,
2024-01-13,10,43698,3.00,213.90,2,5,13,71.30,17.00,,22285,71.30,
2024-01-13,10,43807,9.00,509.22,2,5,13,56.58,19.00,1,22285,56.99,
2024-01-13,10,44232,1.00,67.68,2,5,13,67.68,3.00,,22285,68.60,
2024-01-13,11,43698,1.00,71.30,2,5,13,71.30,6.00,,22285,71.30,
2024-01-13,11,43807,,,2,5,13,,8.00,1,22285,56.99,
2024-01-13,11,44232,1.00,68.60,2,5,13,68.60,7.00,,22285,68.60,
2024-01-13,11,22361,,,2,5,13,,1.00,,22285,151.20,
2024-01-13,11,29506,,,2,5,13,,4.00,,22285,63.20,
2024-01-13,11,33266,6.00,399.52,2,5,13,66.59,12.00,1,22285,67.99,
2024-01-13,11,33267,,,2,5,13,,5.00,,22285,85.00,
2024-01-13,11,100599,3.00,190.47,2,5,13,63.49,14.00,1,22285,63.49,
2024-01-13,11,103386,6.00,505.20,2,5,13,84.20,12.00,,22285,84.20,
2024-01-13,11,104645,,,2,5,13,,10.00,,22285,78.30,
2024-01-13,11,106211,,,2,5,13,,5.00,,22285,67.90,
2024-01-13,11,22325,2.00,83.00,2,5,13,41.50,9.00,,22285,41.50,
2024-01-13,11,103164,,,2,5,13,,9.00,,22285,72.20,
2024-01-13,11,103638,,,2,5,13,,12.00,,22285,77.40,
2024-01-13,11,106091,,,2,5,13,,6.00,,22285,82.20,
2024-01-13,11,106210,,,2,5,13,,10.00,,22285,71.70,
2024-01-13,15,4067,2.00,131.98,2,5,13,65.99,15.00,1,22285,65.99,
2024-01-13,15,22361,2.00,302.40,2,5,13,151.20,,,22285,151.20,
2024-01-13,15,33266,2.00,135.98,2,5,13,67.99,16.00,1,22285,67.99,
2024-01-13,15,41550,,,2,5,13,,16.00,,22285,62.60,
2024-01-13,15,103164,,,2,5,13,,5.00,,22285,72.20,
2024-01-13,15,104644,,,2,5,13,,4.00,,22285,70.20,
2024-01-13,15,106091,1.00,82.20,2,5,13,82.20,5.00,,22285,82.20,
2024-01-13,15,106211,,,2,5,13,,5.00,,22285,67.90,
2024-01-13,15,22359,,,2,5,13,,3.00,,22285,40.90,
2024-01-13,15,44232,4.00,274.40,2,5,13,68.60,12.00,,22285,68.60,
2024-01-13,15,44327,,,2,5,13,,8.00,,22285,85.70,
2024-01-13,15,106210,,,2,5,13,,3.00,,22285,71.70,
2024-01-13,15,43807,,,2,5,13,,22.00,1,22285,56.99,
2024-01-13,15,71584,,,2,5,13,,2.00,,22285,76.40,
2024-01-13,15,103163,,,2,5,13,,4.00,,22285,87.20,
2024-01-13,15,33267,1.00,85.00,2,5,13,85.00,7.00,,22285,85.00,
2024-01-13,15,41554,,,2,5,13,,4.00,,22285,74.60,
2024-01-13,15,43698,,,2,5,13,,20.00,,22285,71.30,
2024-01-13,15,100599,,,2,5,13,,6.00,1,22285,63.49,
2024-01-13,15,103386,1.00,84.20,2,5,13,84.20,41.00,,22285,84.20,
2024-01-13,15,104645,1.00,78.30,2,5,13,78.30,10.00,,22285,78.30,
2024-01-13,32,29506,,,2,5,13,,3.00,,22285,63.20,
2024-01-13,32,32315,0.54,208.80,2,5,13,388.10,6.82,,22285,388.10,
2024-01-13,32,33138,,,2,5,13,,8.00,,22285,90.30,
2024-01-13,32,103386,1.00,84.20,2,5,13,84.20,20.00,,22285,84.20,
2024-01-13,32,104645,,,2,5,13,,8.00,,22285,78.30,
2024-01-13,32,4067,6.00,395.94,2,5,13,65.99,14.00,1,22285,65.99,
2024-01-13,32,43698,2.00,142.60,2,5,13,71.30,22.00,,22285,71.30,
2024-01-13,32,71584,,,2,5,13,,4.00,,22285,76.40,
2024-01-13,32,103163,1.00,59.09,2,5,13,59.09,17.00,,22285,87.20,
2024-01-13,32,103638,,,2,5,13,,7.00,,22285,77.40,
2024-01-13,32,22359,1.00,40.69,2,5,13,40.69,15.00,,22285,40.90,
2024-01-13,32,41550,,,2,5,13,,5.00,,22285,62.60,
2024-01-13,32,100599,7.00,426.66,2,5,13,60.95,18.00,1,22285,63.49,
2024-01-13,32,106210,,,2,5,13,,11.00,,22285,71.70,
2024-01-13,32,4065,,,2,5,13,,9.00,,22285,60.10,
