InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2022-02-21,3357,,,9,,21,,9.00,,25673,16.30,
2022-02-21,25725,,,9,,21,,6.00,,25673,16.30,
2022-02-21,2593,,,9,,21,,4.00,,25673,40.80,
2022-02-22,101209,,,9,1,22,,6.00,,25673,49.70,
2022-02-22,3357,,,9,1,22,,9.00,,25673,16.30,
2022-02-22,25725,,,9,1,22,,6.00,,25673,16.30,
2022-02-22,2593,,,9,1,22,,4.00,,25673,40.80,
2022-02-23,2593,2.00,81.60,9,2,23,40.80,2.00,,25673,40.80,
2022-02-23,3357,1.00,16.30,9,2,23,16.30,8.00,,25673,16.30,
2022-02-23,25725,,,9,2,23,,6.00,,25673,16.30,
2022-02-23,101209,,,9,2,23,,6.00,,25673,49.70,
2022-02-24,25725,,,9,3,24,,6.00,,25673,16.30,
2022-02-24,101209,,,9,3,24,,6.00,,25673,49.70,
2022-02-24,2593,,,9,3,24,,2.00,,25673,40.80,
2022-02-24,3357,1.00,16.30,9,3,24,16.30,7.00,,25673,16.30,
2022-02-25,2593,,,9,4,25,,2.00,,25673,40.80,
2022-02-25,3357,4.00,65.20,9,4,25,16.30,3.00,,25673,16.30,
2022-02-25,25725,,,9,4,25,,6.00,,25673,16.30,
2022-02-25,101209,,,9,4,25,,6.00,,25673,49.70,
2022-02-26,101209,,,9,5,26,,6.00,,25673,49.70,
2022-02-26,2593,,,9,5,26,,2.00,,25673,40.80,
2022-02-26,3357,1.00,16.30,9,5,26,16.30,2.00,,25673,16.30,
2022-02-26,25725,1.00,16.30,9,5,26,16.30,5.00,,25673,16.30,
2022-02-27,2593,,,9,6,27,,2.00,,25673,40.80,
2022-02-27,3357,,,9,6,27,,2.00,,25673,16.30,
2022-02-27,101209,,,9,6,27,,6.00,,25673,49.70,
2022-02-27,25725,,,9,6,27,,5.00,,25673,16.30,
2022-02-28,25725,,,10,,28,,5.00,,25673,16.30,
2022-02-28,2593,,,10,,28,,2.00,,25673,40.80,
2022-02-28,3357,,,10,,28,,2.00,,25673,16.30,
2022-02-28,101209,,,10,,28,,6.00,,25673,49.70,
2022-03-01,25725,,,10,1,1,,5.00,,25673,16.30,
2022-03-01,3357,,,10,1,1,,2.00,,25673,16.30,
2022-03-01,101209,,,10,1,1,,6.00,,25673,49.70,
2022-03-01,2593,,,10,1,1,,2.00,,25673,40.80,
2022-03-02,25725,,,10,2,2,,5.00,,25673,16.30,
2022-03-02,101209,,,10,2,2,,6.00,,25673,49.70,
2022-03-02,3357,,,10,2,2,,2.00,,25673,16.30,
2022-03-02,2593,,,10,2,2,,2.00,,25673,40.80,
2022-03-03,3357,,,10,3,3,,2.00,,25673,16.30,
2022-03-03,101209,,,10,3,3,,6.00,,25673,49.70,
2022-03-03,25725,,,10,3,3,,5.00,,25673,16.30,
2022-03-03,2593,,,10,3,3,,2.00,,25673,40.80,
2022-03-04,25725,,,10,4,4,,5.00,,25673,16.30,
2022-03-04,2593,,,10,4,4,,2.00,,25673,40.80,
2022-03-04,3357,,,10,4,4,,2.00,,25673,16.30,
2022-03-04,101209,,,10,4,4,,6.00,,25673,49.70,
2022-03-05,3357,,,10,5,5,,2.00,,25673,16.30,
2022-03-05,101209,,,10,5,5,,6.00,,25673,49.70,
2022-03-05,25725,,,10,5,5,,5.00,,25673,16.30,
2022-03-05,2593,,,10,5,5,,2.00,,25673,40.80,
2022-03-06,2593,,,10,6,6,,2.00,,25673,40.80,
2022-03-06,101209,,,10,6,6,,6.00,,25673,49.70,
